Full Name,Department,Job Title,Hiring day
Todd Oliver Katerinaevich,Wayne Enterprises,Air Force Pilot,25/05/2020
Smoak Peter Tatianaevich,CatCo Worldwide Media,Journalist,26/08/2021
Parker Matt Irinaevich,NASA,Scientist,13/03/2024
Rogers Oliver Sidorovich,Stark Industries,Reporter,14/06/2021
Watson Tony Maryevich,Rand Enterprises,IT Specialist,06/10/2020
Allen Ben Petrovich,S.H.I.E.L.D.,Soldier,23/01/2019
Rogers Daniel Sidorovich,SSR,Soldier,18/02/2022
Gale Wade Nikolaevich,League of Assassins,Lawyer,05/02/2019
Lane Clark Nataliaevich,Wayne Enterprises,CEO,30/07/2019
Kent Oliver Svetlanaevich,CatCo Worldwide Media,Reporter,12/03/2022
Wayne Jason Olgaevich,Queen Industries,Private Investigator,09/03/2022
Kent David Katerinaevich,Queen Industries,Reporter,01/04/2022
Reilly Matt Nikolaevich,Army,CEO,07/06/2024
Palpatine Matt Nataliaevich,Palmer Technologies,Photographer,18/06/2019
Zor-El Clark Olgaevich,Central City Police Department,Air Force Pilot,11/04/2021
White Barry Dariaevich,Alias Investigations,Soldier,11/12/2018
Parker Walter Nikolaevich,Central City Police Department,Private Investigator,29/04/2017
Osborn Peter Maryevich,Queen Industries,Scientist,17/03/2023
Jones Clark Svetlanaevich,NASA,CEO,15/08/2023
Romanoff Oliver Elenaevich,Alias Investigations,Photographer,19/08/2016
Kent Ben Irinaevich,Rand Enterprises,Spy,09/08/2016
Carter Daniel Dariaevich,SSR,IT Specialist,29/02/2020
Parker Tony Elenaevich,Rand Enterprises,Private Investigator,25/04/2018
Wayne Daniel Katerinaevich,Stark Industries,Soldier,15/11/2017
Osborn Tony Svetlanaevich,Alias Investigations,Reporter,16/08/2020
Kent Daniel Katerinaevich,SSR,Air Force Pilot,29/09/2022
White Tony Petrovich,Fantastic Four,Journalist,28/03/2023
Reilly Peter Maryevich,Fantastic Four,Spy,13/09/2021
Bishop Clark Dariaevich,S.H.I.E.L.D.,Model,01/08/2020
Palpatine Walter Petrovich,Rand Enterprises,Photographer,21/01/2021
Queen Clark Katerinaevich,Wayne Enterprises,Scientist,15/08/2023
Stark Clark Svetlanaevich,Queen Industries,Private Investigator,26/02/2022
Storm Bruce Maryevich,Fantastic Four,Scientist,07/12/2019
Carter Peter Nikolaevich,Rand Enterprises,Journalist,06/08/2018
Kent Daniel Sidorovich,Wayne Enterprises,Archer,27/07/2022
Zor-El Norman Katerinaevich,Gamma Research,Model,25/05/2024
Todd Tony Maryevich,League of Assassins,Lawyer,24/08/2017
Cho David Petrovich,Wayne Enterprises,IT Specialist,22/04/2019
Watson Ben Svetlanaevich,Fantastic Four,Model,25/07/2023
Kent Wade Petrovich,Fantastic Four,Soldier,07/08/2020
Maximoff Barry Dariaevich,Wayne Enterprises,IT Specialist,18/06/2021
Cho Steve Maryevich,Army,Private Investigator,16/03/2019
Jones Tony Irinaevich,Army,Journalist,18/09/2022
Romanoff Bruce Sidorovich,S.H.I.E.L.D.,IT Specialist,27/08/2016
Wayne Bruce Dariaevich,CatCo Worldwide Media,Reporter,13/06/2019
Bishop Oliver Olgaevich,Oscorp Industries,Scientist,01/06/2018
White Wade Nataliaevich,SSR,Agent,30/05/2022
Wilson Oliver Dariaevich,League of Assassins,Photographer,09/10/2019
Rogers Walter Petrovich,Wayne Enterprises,Spy,27/02/2022
Maximoff Ben Maryevich,S.H.I.E.L.D.,Scientist,03/08/2017
Murdock Walter Nataliaevich,Rand Enterprises,Journalist,22/06/2023
Bishop Peter Katerinaevich,S.H.I.E.L.D.,Scientist,12/08/2019
Queen Bruce Tatianaevich,Alias Investigations,Lawyer,02/06/2024
Wilson Peter Nikolaevich,Rand Enterprises,Scientist,28/04/2024
Cho Bruce Elenaevich,CatCo Worldwide Media,IT Specialist,05/09/2016
Smoak Daniel Maryevich,SSR,Archer,29/10/2022
Gale Wade Elenaevich,Alias Investigations,Spy,16/09/2019
Todd Jason Dariaevich,Fantastic Four,Air Force Pilot,23/10/2023
Maximoff David Sidorovich,Wayne Enterprises,Reporter,01/11/2016
Stark Tony Maryevich,NASA,Soldier,27/06/2023
Stark Norman Maryevich,League of Assassins,CEO,13/05/2017
Wayne Bruce Katerinaevich,Oscorp Industries,Air Force Pilot,25/12/2023
Bishop Wade Katerinaevich,Army,Archer,24/12/2020
Todd Walter Katerinaevich,Central City Police Department,Journalist,28/03/2017
Maximoff Wade Sidorovich,Wayne Enterprises,CEO,26/04/2024
Osborn Peter Nikolaevich,Army,Spy,24/04/2018
Parker Jason Svetlanaevich,S.H.I.E.L.D.,Photographer,12/12/2021
Parker Peter Dariaevich,Queen Industries,Private Investigator,07/07/2022
Lane Ben Nikolaevich,Rand Enterprises,Air Force Pilot,29/04/2020
Cain Walter Olgaevich,Gamma Research,Scientist,12/01/2017
Rogers Peter Maryevich,Wayne Enterprises,Agent,08/04/2024
Watson Steve Olgaevich,Fantastic Four,Soldier,03/04/2021
Murdock David Dariaevich,NASA,Private Investigator,29/12/2020
Gale Steve Nikolaevich,Oscorp Industries,Photographer,07/10/2018
Bishop Barry Svetlanaevich,NASA,Model,04/09/2018
Kent Jason Tatianaevich,Oscorp Industries,Model,22/10/2020
Allen Barry Nikolaevich,SSR,Model,12/03/2024
Wilson Oliver Svetlanaevich,Alias Investigations,Journalist,17/12/2021
Kent Matt Svetlanaevich,S.H.I.E.L.D.,CEO,28/08/2022
Todd Ben Tatianaevich,Fantastic Four,Reporter,26/11/2019
Cho Daniel Irinaevich,Wayne Enterprises,CEO,20/11/2021
Osborn Steve Svetlanaevich,League of Assassins,Archer,08/10/2019
Danvers Ben Irinaevich,SSR,Journalist,10/01/2022
Maximoff Daniel Petrovich,Daily Planet,Spy,14/03/2020
Storm Bruce Nikolaevich,Queen Industries,Lawyer,11/10/2017
Smoak Steve Katerinaevich,NASA,Lawyer,12/10/2019
Lane David Nikolaevich,Oscorp Industries,Archer,28/03/2018
White Wade Elenaevich,Fantastic Four,IT Specialist,05/12/2018
Kent Steve Maryevich,League of Assassins,Photographer,22/11/2021
Rand Barry Nikolaevich,Daily Planet,Air Force Pilot,10/02/2024
Watson Jason Nataliaevich,Central City Police Department,Lawyer,16/05/2021
Rogers Tony Nikolaevich,Gamma Research,Spy,18/03/2021
Reilly Tony Sidorovich,Wayne Enterprises,CEO,17/03/2018
Maximoff Walter Svetlanaevich,Daily Planet,Photographer,10/06/2019
White Jason Svetlanaevich,Gamma Research,Soldier,20/04/2017
Zor-El Walter Katerinaevich,SSR,Agent,14/04/2021
Smoak Barry Maryevich,Army,Soldier,04/04/2020
Rand Bruce Sidorovich,S.H.I.E.L.D.,Scientist,26/12/2020
Cho Wade Nataliaevich,Wayne Enterprises,Agent,11/04/2020
Wayne Daniel Nikolaevich,Daily Planet,Reporter,22/01/2018
Carter Wade Dariaevich,Daily Planet,Scientist,29/12/2021
Parker Wade Maryevich,Gamma Research,Scientist,23/06/2018
Allen Oliver Nataliaevich,S.H.I.E.L.D.,IT Specialist,11/11/2020
Zor-El Tony Dariaevich,NASA,Archer,12/05/2017
Smoak Oliver Elenaevich,Army,Photographer,03/09/2023
Lane Clark Petrovich,Rand Enterprises,CEO,31/10/2016
Carter Norman Petrovich,SSR,Lawyer,27/06/2020
Stark Jason Katerinaevich,Alias Investigations,Private Investigator,16/07/2017
Smoak Peter Maryevich,Stark Industries,Archer,01/04/2021
Maximoff David Maryevich,Fantastic Four,Photographer,30/10/2021
Romanoff Walter Nataliaevich,Alias Investigations,IT Specialist,01/03/2019
White Peter Tatianaevich,S.H.I.E.L.D.,Photographer,24/04/2024
Reilly Barry Irinaevich,Palmer Technologies,Scientist,18/06/2017
Watson Clark Ivanovich,Palmer Technologies,Air Force Pilot,22/12/2022
Palpatine Steve Maryevich,NASA,Journalist,15/07/2019
Osborn Steve Petrovich,Rand Enterprises,Air Force Pilot,05/04/2024
Murdock Matt Irinaevich,Gamma Research,Scientist,30/05/2018
Rogers Daniel Svetlanaevich,League of Assassins,CEO,07/04/2021
Stark Clark Nikolaevich,Rand Enterprises,Journalist,11/12/2021
Gale Bruce Nikolaevich,Queen Industries,Lawyer,01/06/2019
Cho Matt Maryevich,Army,Soldier,21/05/2023
Palpatine Jason Olgaevich,Gamma Research,Journalist,19/07/2024
Parker David Dariaevich,NASA,Spy,13/01/2020
Maximoff Oliver Katerinaevich,Queen Industries,CEO,02/11/2019
Jones Peter Petrovich,Army,Scientist,01/11/2018
Carter Norman Katerinaevich,Palmer Technologies,Air Force Pilot,17/02/2019
Kent Matt Nikolaevich,Central City Police Department,Archer,27/07/2023
Murdock Peter Katerinaevich,NASA,Model,22/04/2022
White David Sidorovich,Queen Industries,Private Investigator,08/12/2016
Todd Barry Dariaevich,Rand Enterprises,Private Investigator,19/07/2024
Bishop Ben Petrovich,Alias Investigations,Lawyer,29/06/2024
Stark Tony Svetlanaevich,Stark Industries,Private Investigator,10/05/2017
Stark Bruce Maryevich,Wayne Enterprises,Private Investigator,07/04/2021
Smoak Barry Olgaevich,S.H.I.E.L.D.,Air Force Pilot,24/08/2020
White Norman Irinaevich,Palmer Technologies,Reporter,09/12/2021
Wayne Steve Olgaevich,Fantastic Four,Agent,13/01/2017
Murdock Barry Sidorovich,Oscorp Industries,Journalist,18/11/2022
Watson Oliver Sidorovich,Gamma Research,Reporter,07/10/2016
Rogers Daniel Maryevich,Queen Industries,Model,05/06/2018
Romanoff Wade Tatianaevich,Palmer Technologies,IT Specialist,08/12/2023
Jones Tony Svetlanaevich,Central City Police Department,Scientist,11/09/2016
Allen Clark Irinaevich,Gamma Research,CEO,17/01/2017
Parker Matt Nataliaevich,Army,Photographer,28/03/2021
Danvers Oliver Svetlanaevich,CatCo Worldwide Media,Agent,17/03/2018
Lane David Sidorovich,League of Assassins,Journalist,21/03/2019
Todd Peter Svetlanaevich,Wayne Enterprises,Agent,12/07/2019
Zor-El Steve Irinaevich,Wayne Enterprises,Spy,17/07/2017
Wilson Barry Nikolaevich,League of Assassins,Agent,25/03/2021
Cain Clark Katerinaevich,Alias Investigations,Reporter,26/09/2022
Watson Matt Maryevich,SSR,Spy,09/07/2023
Wayne Tony Petrovich,Central City Police Department,Air Force Pilot,10/10/2020
Osborn David Irinaevich,Oscorp Industries,Agent,06/02/2021
Maximoff Jason Dariaevich,Queen Industries,Model,23/02/2017
Kent Bruce Svetlanaevich,Alias Investigations,Soldier,13/05/2019
White Ben Maryevich,Fantastic Four,Soldier,01/09/2017
Stark Tony Nataliaevich,SSR,Reporter,28/09/2023
Parker Daniel Elenaevich,Wayne Enterprises,IT Specialist,09/11/2019
Jones David Elenaevich,NASA,Agent,05/12/2022
Jones Jason Tatianaevich,Fantastic Four,CEO,06/09/2020
Reilly Norman Tatianaevich,CatCo Worldwide Media,CEO,08/11/2017
Danvers Ben Irinaevich,Central City Police Department,CEO,10/02/2024
Allen Jason Elenaevich,Central City Police Department,Journalist,06/05/2017
Kent Ben Maryevich,Rand Enterprises,Archer,08/10/2017
Kent Ben Olgaevich,Daily Planet,CEO,04/12/2016
Smoak Norman Tatianaevich,Queen Industries,Soldier,15/01/2019
Danvers Walter Katerinaevich,Alias Investigations,CEO,23/11/2020
Reilly Tony Elenaevich,Palmer Technologies,Archer,17/04/2022
Stark Oliver Sidorovich,Alias Investigations,Photographer,27/06/2024
Danvers Tony Ivanovich,Rand Enterprises,Spy,18/02/2022
Danvers Bruce Sidorovich,Queen Industries,Spy,17/05/2020
Rand Norman Tatianaevich,Rand Enterprises,Archer,01/07/2021
Storm Wade Olgaevich,Palmer Technologies,Scientist,29/03/2017
Gale Matt Olgaevich,NASA,Model,27/04/2022
Bishop Clark Petrovich,League of Assassins,CEO,04/09/2019
Bishop Tony Irinaevich,S.H.I.E.L.D.,IT Specialist,21/03/2017
Gale Daniel Irinaevich,Wayne Enterprises,Photographer,10/03/2023
Osborn David Nataliaevich,Alias Investigations,Scientist,18/07/2024
Maximoff Clark Petrovich,Oscorp Industries,Air Force Pilot,20/02/2022
Osborn Ben Olgaevich,Rand Enterprises,IT Specialist,26/09/2016
Stark Barry Ivanovich,Daily Planet,Reporter,03/09/2018
Lane Daniel Nataliaevich,Alias Investigations,Photographer,09/02/2023
Danvers Barry Tatianaevich,Rand Enterprises,Soldier,24/12/2021
Romanoff Steve Petrovich,Army,Spy,24/09/2020
Danvers Tony Ivanovich,Stark Industries,Reporter,05/06/2021
Wayne Oliver Dariaevich,Alias Investigations,Archer,09/01/2021
Bishop Steve Ivanovich,Daily Planet,Soldier,15/02/2022
Smoak Wade Olgaevich,Central City Police Department,Journalist,28/05/2023
Storm Peter Elenaevich,Daily Planet,Scientist,15/05/2021
Todd Matt Irinaevich,SSR,Archer,25/11/2019
Danvers Jason Nikolaevich,S.H.I.E.L.D.,Lawyer,16/05/2021
Parker Barry Sidorovich,Fantastic Four,Photographer,20/02/2017
Cho Ben Nataliaevich,Daily Planet,Photographer,14/04/2019
Murdock Tony Nataliaevich,Daily Planet,IT Specialist,12/09/2017
Lane Matt Petrovich,Daily Planet,Soldier,26/04/2023
White Wade Olgaevich,Wayne Enterprises,Reporter,27/02/2023
Osborn Matt Maryevich,SSR,Soldier,01/02/2024
Zor-El Oliver Ivanovich,Army,Reporter,28/04/2018
Carter Tony Irinaevich,Army,IT Specialist,14/02/2022
Bishop Daniel Tatianaevich,Queen Industries,IT Specialist,14/10/2021
Watson Wade Petrovich,Palmer Technologies,Lawyer,07/06/2021
Rand Steve Katerinaevich,Alias Investigations,Photographer,18/06/2020
Carter Jason Elenaevich,NASA,Soldier,29/08/2019
Lane Oliver Irinaevich,Oscorp Industries,Archer,10/11/2022
Lane Bruce Katerinaevich,Army,Air Force Pilot,11/05/2021
Reilly Matt Irinaevich,Palmer Technologies,Private Investigator,26/11/2021
Parker Oliver Nikolaevich,Army,Scientist,19/08/2019
Wayne Peter Elenaevich,League of Assassins,Soldier,19/10/2022
Storm Matt Petrovich,Wayne Enterprises,Archer,17/02/2017
Todd Ben Svetlanaevich,Gamma Research,Agent,06/12/2017
Romanoff Bruce Nikolaevich,S.H.I.E.L.D.,CEO,17/03/2019
Bishop Jason Nataliaevich,Rand Enterprises,Photographer,11/03/2019
Kent Tony Nikolaevich,NASA,Lawyer,18/08/2023
Danvers Steve Nataliaevich,Daily Planet,Scientist,27/01/2022
Murdock Norman Svetlanaevich,Fantastic Four,Scientist,16/10/2023
Watson Steve Ivanovich,CatCo Worldwide Media,Archer,13/06/2020
Kent Barry Maryevich,Army,CEO,14/07/2024
Wilson Daniel Nikolaevich,Oscorp Industries,Agent,27/10/2021
Murdock Ben Katerinaevich,Army,Soldier,22/09/2018
Zor-El Clark Sidorovich,Alias Investigations,Model,06/05/2018
Jones Daniel Sidorovich,Alias Investigations,IT Specialist,09/11/2021
Murdock Ben Svetlanaevich,Palmer Technologies,Lawyer,28/09/2019
Wilson David Nataliaevich,SSR,Air Force Pilot,05/10/2018
Kent Daniel Maryevich,Central City Police Department,Soldier,19/11/2017
Allen Jason Nataliaevich,Queen Industries,Reporter,02/11/2019
Stark Wade Maryevich,Gamma Research,Reporter,19/08/2022
Murdock Matt Dariaevich,League of Assassins,IT Specialist,01/06/2021
Carter Steve Ivanovich,Rand Enterprises,Soldier,30/11/2020
Jones Barry Ivanovich,Stark Industries,IT Specialist,28/03/2022
Allen Tony Petrovich,Palmer Technologies,Spy,04/01/2020
Palpatine Wade Elenaevich,Daily Planet,Scientist,09/09/2023
Stark Steve Elenaevich,CatCo Worldwide Media,Soldier,02/04/2023
Danvers David Maryevich,Central City Police Department,IT Specialist,05/05/2022
Danvers David Dariaevich,NASA,Model,03/01/2020
Murdock Daniel Dariaevich,Palmer Technologies,Private Investigator,25/03/2018
Rogers Peter Svetlanaevich,Army,Spy,14/03/2019
Murdock Ben Elenaevich,League of Assassins,Reporter,28/08/2019
Queen David Elenaevich,Alias Investigations,Model,29/01/2019
Queen Peter Sidorovich,Stark Industries,Agent,19/10/2022
Zor-El Peter Petrovich,Gamma Research,Private Investigator,12/01/2019
Rand Norman Svetlanaevich,Rand Enterprises,IT Specialist,29/06/2024
Osborn Matt Dariaevich,Fantastic Four,Journalist,24/02/2017
Zor-El Norman Ivanovich,Gamma Research,Archer,16/01/2021
Storm Steve Katerinaevich,Army,CEO,04/12/2019
Cho David Sidorovich,Rand Enterprises,Model,01/01/2019
Rand Bruce Petrovich,SSR,IT Specialist,20/03/2024
Bishop Jason Nikolaevich,Wayne Enterprises,Journalist,06/04/2020
Todd Daniel Sidorovich,League of Assassins,Archer,28/09/2021
Wilson Walter Ivanovich,Queen Industries,Model,13/04/2022
Allen Norman Tatianaevich,Wayne Enterprises,Lawyer,18/07/2023
White Bruce Petrovich,Palmer Technologies,Archer,10/01/2019
Bishop Jason Olgaevich,SSR,Lawyer,10/08/2016
Zor-El Wade Olgaevich,Alias Investigations,Archer,08/01/2019
Stark Bruce Dariaevich,S.H.I.E.L.D.,Archer,17/07/2019
Bishop Jason Katerinaevich,Gamma Research,Soldier,24/08/2019
Jones Daniel Dariaevich,SSR,Archer,08/12/2021
Wayne Peter Ivanovich,Wayne Enterprises,Model,05/02/2022
Allen Bruce Nataliaevich,Rand Enterprises,CEO,20/03/2018
Rand David Nikolaevich,Daily Planet,Agent,01/04/2019
Kent Wade Nataliaevich,League of Assassins,Spy,24/09/2022
Rand Peter Tatianaevich,Stark Industries,Agent,18/02/2022
Parker Oliver Nataliaevich,Alias Investigations,Archer,29/06/2022
Stark Norman Irinaevich,Fantastic Four,Lawyer,28/10/2023
Murdock Clark Petrovich,Alias Investigations,Spy,06/01/2020
Allen Peter Svetlanaevich,Daily Planet,Photographer,05/02/2018
Lane Steve Elenaevich,League of Assassins,Soldier,18/11/2016
Queen Barry Dariaevich,S.H.I.E.L.D.,Scientist,12/09/2021
Rogers Barry Nikolaevich,Wayne Enterprises,Soldier,01/06/2024
Smoak Ben Svetlanaevich,League of Assassins,CEO,09/10/2021
Zor-El Barry Sidorovich,S.H.I.E.L.D.,Photographer,17/04/2023
Carter David Sidorovich,Palmer Technologies,Photographer,21/06/2022
Romanoff Tony Nataliaevich,Daily Planet,Private Investigator,03/04/2017
Smoak Wade Nikolaevich,Fantastic Four,Archer,19/04/2018
Watson Matt Elenaevich,Alias Investigations,Lawyer,24/09/2020
Cain Clark Sidorovich,Gamma Research,Spy,19/07/2017
Palpatine Clark Elenaevich,Fantastic Four,Air Force Pilot,06/07/2021
Jones Peter Svetlanaevich,Fantastic Four,Archer,29/07/2019
Maximoff Tony Svetlanaevich,Stark Industries,IT Specialist,18/06/2020
Queen Bruce Maryevich,Palmer Technologies,Model,26/08/2019
Allen Barry Maryevich,Fantastic Four,Soldier,14/11/2020
Murdock Peter Svetlanaevich,Army,CEO,01/01/2017
Gale Jason Nataliaevich,S.H.I.E.L.D.,Model,02/05/2020
Lane Bruce Svetlanaevich,Wayne Enterprises,Air Force Pilot,22/11/2016
Gale Matt Svetlanaevich,CatCo Worldwide Media,Reporter,05/03/2020
Storm Matt Petrovich,Palmer Technologies,Scientist,06/08/2020
Queen Barry Olgaevich,Army,Archer,19/05/2023
Palpatine Steve Irinaevich,NASA,Air Force Pilot,10/06/2024
Wilson Ben Tatianaevich,Wayne Enterprises,Archer,03/07/2017
Lane Clark Nikolaevich,Alias Investigations,Spy,05/06/2024
Allen Steve Dariaevich,Alias Investigations,Reporter,18/06/2022
Stark Ben Olgaevich,Stark Industries,Reporter,14/10/2021
Reilly Daniel Sidorovich,Army,Photographer,17/10/2018
Reilly Jason Nikolaevich,League of Assassins,Reporter,23/12/2016
White Bruce Nikolaevich,S.H.I.E.L.D.,Lawyer,30/07/2019
Watson Clark Elenaevich,Oscorp Industries,Lawyer,17/06/2020
Storm Barry Olgaevich,Stark Industries,Scientist,12/08/2022
Storm Daniel Dariaevich,Gamma Research,Model,18/03/2023
Danvers Bruce Nikolaevich,Queen Industries,Agent,15/07/2021
Rogers David Nataliaevich,SSR,Air Force Pilot,04/09/2021
Zor-El Jason Svetlanaevich,Oscorp Industries,Reporter,18/04/2018
Rand Steve Maryevich,Army,Lawyer,19/07/2018
Stark Daniel Maryevich,SSR,Photographer,09/07/2017
Allen Bruce Svetlanaevich,Central City Police Department,Spy,03/12/2018
Jones Matt Sidorovich,Central City Police Department,Scientist,13/09/2016
Jones Bruce Maryevich,League of Assassins,Agent,25/08/2018
Palpatine Wade Ivanovich,Alias Investigations,Air Force Pilot,17/09/2022
Jones Tony Petrovich,Queen Industries,IT Specialist,26/09/2016
Kent Matt Svetlanaevich,Daily Planet,Private Investigator,28/10/2018
Smoak Oliver Sidorovich,League of Assassins,Spy,09/05/2024
Wilson Norman Katerinaevich,Gamma Research,Journalist,28/09/2018
Rogers Clark Ivanovich,Daily Planet,Spy,16/11/2022
Todd Oliver Elenaevich,League of Assassins,CEO,27/11/2023
Cain Walter Nikolaevich,Stark Industries,Reporter,16/07/2022
Rand Matt Nikolaevich,CatCo Worldwide Media,Model,28/01/2020
Cain Walter Katerinaevich,Fantastic Four,Scientist,25/05/2021
Kent Steve Maryevich,Fantastic Four,Air Force Pilot,09/07/2017
Wayne Steve Maryevich,Stark Industries,Photographer,30/04/2021
Kent Daniel Olgaevich,Oscorp Industries,Private Investigator,09/01/2024
Rogers Steve Elenaevich,Army,Scientist,08/01/2022
Allen Steve Nikolaevich,Rand Enterprises,Reporter,12/07/2023
Lane Wade Svetlanaevich,Palmer Technologies,Journalist,13/11/2018
Allen Ben Katerinaevich,Fantastic Four,Scientist,25/12/2021
Cain Steve Petrovich,Fantastic Four,Scientist,08/10/2019
Wayne Walter Irinaevich,S.H.I.E.L.D.,Spy,30/11/2022
Maximoff Oliver Tatianaevich,S.H.I.E.L.D.,Soldier,16/02/2018
Bishop Daniel Irinaevich,Army,Soldier,31/08/2022
Reilly Walter Ivanovich,NASA,Spy,23/09/2020
Romanoff Clark Svetlanaevich,Fantastic Four,Soldier,01/03/2018
Jones Tony Maryevich,Alias Investigations,Reporter,03/10/2022
Murdock Ben Irinaevich,Queen Industries,Soldier,22/09/2021
Rand Jason Petrovich,CatCo Worldwide Media,IT Specialist,21/02/2023
Cho Ben Dariaevich,Central City Police Department,Photographer,02/03/2022
Reilly Daniel Olgaevich,NASA,Scientist,17/08/2021
Allen Tony Katerinaevich,Stark Industries,Journalist,22/01/2022
Queen Norman Katerinaevich,Central City Police Department,Reporter,20/08/2023
Bishop Wade Petrovich,Fantastic Four,Soldier,06/12/2018
Danvers Jason Elenaevich,League of Assassins,Agent,15/11/2023
Carter Daniel Petrovich,League of Assassins,Scientist,12/09/2017
Jones Barry Svetlanaevich,League of Assassins,Journalist,05/10/2023
Palpatine Daniel Svetlanaevich,League of Assassins,Private Investigator,26/11/2018
Reilly Norman Ivanovich,Queen Industries,Model,12/08/2021
Stark Oliver Maryevich,Alias Investigations,Reporter,18/07/2017
Reilly Daniel Olgaevich,Rand Enterprises,Air Force Pilot,19/12/2020
Gale Matt Petrovich,NASA,Photographer,20/12/2018
Rogers Ben Ivanovich,NASA,Reporter,02/11/2016
Cain Walter Sidorovich,League of Assassins,Model,10/02/2024
Romanoff Ben Svetlanaevich,Daily Planet,Reporter,02/10/2022
Romanoff Ben Tatianaevich,Palmer Technologies,Model,15/11/2023
Smoak Wade Tatianaevich,Central City Police Department,Scientist,03/09/2017
Watson Clark Irinaevich,S.H.I.E.L.D.,Photographer,15/09/2018
Allen Steve Petrovich,Fantastic Four,Agent,23/06/2021
Romanoff Barry Svetlanaevich,SSR,Private Investigator,14/04/2022
Osborn Matt Tatianaevich,NASA,Archer,24/11/2021
Storm Oliver Elenaevich,League of Assassins,Journalist,24/08/2016
Kent Bruce Dariaevich,Stark Industries,Agent,10/02/2022
Murdock Oliver Irinaevich,Central City Police Department,Model,21/09/2020
Zor-El Oliver Irinaevich,CatCo Worldwide Media,Scientist,21/07/2018
Jones Oliver Elenaevich,Palmer Technologies,Journalist,08/12/2022
Jones Walter Katerinaevich,Fantastic Four,Journalist,02/01/2018
Danvers Bruce Svetlanaevich,Palmer Technologies,Archer,13/07/2017
Queen Tony Ivanovich,CatCo Worldwide Media,Soldier,01/12/2016
Cho Tony Irinaevich,SSR,Reporter,03/03/2019
Osborn David Petrovich,Gamma Research,Journalist,20/11/2023
Bishop Matt Olgaevich,League of Assassins,Archer,15/04/2017
Allen Jason Irinaevich,Oscorp Industries,Spy,06/09/2020
Storm David Maryevich,Alias Investigations,Air Force Pilot,27/06/2017
Smoak Daniel Dariaevich,Army,Agent,17/02/2019
Cain Ben Petrovich,Army,CEO,29/05/2018
Osborn Daniel Katerinaevich,Queen Industries,Journalist,27/09/2020
Todd Clark Ivanovich,League of Assassins,CEO,18/01/2023
Maximoff Peter Nataliaevich,Daily Planet,Model,05/11/2020
Cho Bruce Tatianaevich,Army,Reporter,19/06/2022
Cain David Petrovich,SSR,IT Specialist,10/12/2023
Watson Wade Maryevich,Fantastic Four,Agent,22/05/2018
Queen Clark Ivanovich,Army,Reporter,28/08/2019
Maximoff Wade Sidorovich,Oscorp Industries,Soldier,07/07/2021
Reilly Barry Petrovich,Rand Enterprises,Spy,04/04/2017
Gale Norman Olgaevich,NASA,IT Specialist,29/03/2023
Lane Steve Irinaevich,Army,Model,23/11/2018
Todd Barry Petrovich,Queen Industries,Reporter,06/06/2018
Queen Clark Tatianaevich,Alias Investigations,Reporter,24/05/2019
Storm Ben Maryevich,Palmer Technologies,Soldier,25/09/2016
Maximoff Clark Katerinaevich,League of Assassins,Agent,22/02/2022
Romanoff Wade Svetlanaevich,Stark Industries,Reporter,02/08/2024
Rogers Oliver Nataliaevich,Wayne Enterprises,Private Investigator,29/04/2021
Lane Barry Olgaevich,Army,Soldier,07/10/2017
Wayne Walter Nikolaevich,Alias Investigations,Scientist,03/12/2021
Watson Peter Petrovich,SSR,Journalist,28/09/2021
Zor-El Jason Katerinaevich,League of Assassins,Scientist,05/07/2019
Osborn Barry Petrovich,Rand Enterprises,Air Force Pilot,27/07/2019
Bishop Matt Dariaevich,S.H.I.E.L.D.,Journalist,23/08/2021
White Tony Irinaevich,SSR,Model,26/11/2023
Murdock Tony Katerinaevich,Rand Enterprises,Archer,29/09/2018
Zor-El Tony Olgaevich,SSR,Photographer,15/11/2022
Wayne Steve Irinaevich,CatCo Worldwide Media,Air Force Pilot,11/08/2019
Danvers Matt Nataliaevich,Daily Planet,Scientist,21/09/2022
Reilly Norman Maryevich,Fantastic Four,Soldier,24/11/2017
Rogers Matt Sidorovich,Gamma Research,Private Investigator,21/05/2023
Maximoff David Ivanovich,S.H.I.E.L.D.,Archer,07/05/2019
White David Tatianaevich,Queen Industries,CEO,23/03/2021
Cho Clark Nikolaevich,Queen Industries,Private Investigator,09/10/2020
Watson Wade Elenaevich,Central City Police Department,Private Investigator,04/04/2018
Kent Jason Nikolaevich,SSR,Agent,08/09/2017
Romanoff Wade Petrovich,Army,Reporter,29/12/2018
Jones Barry Nikolaevich,Army,IT Specialist,04/07/2024
Rogers Wade Ivanovich,S.H.I.E.L.D.,Scientist,20/05/2021
Cho Daniel Elenaevich,Stark Industries,Archer,12/05/2022
Stark Peter Nikolaevich,Oscorp Industries,IT Specialist,07/08/2022
Maximoff Wade Olgaevich,S.H.I.E.L.D.,Model,18/11/2022
Gale Daniel Maryevich,Oscorp Industries,Spy,03/05/2020
Rand Ben Dariaevich,Fantastic Four,IT Specialist,18/08/2019
Zor-El Steve Ivanovich,Fantastic Four,Lawyer,15/12/2016
Stark Barry Petrovich,Fantastic Four,Scientist,05/04/2020
Murdock David Sidorovich,Alias Investigations,Photographer,21/09/2023
Parker Tony Katerinaevich,Queen Industries,Agent,27/08/2020
Wilson Clark Olgaevich,Daily Planet,Archer,14/08/2022
