Full Name,Department,Job Title,Hiring day
Rand Matt Elenaevich,S.H.I.E.L.D.,Lawyer,12/05/2021
Allen Wade Dariaevich,NASA,Journalist,10/01/2023
Romanoff Matt Sidorovich,Wayne Enterprises,CEO,20/09/2020
Kent Jason Katerinaevich,Palmer Technologies,Reporter,23/10/2017
Bishop Walter Irinaevich,Alias Investigations,CEO,13/07/2018
Allen Clark Katerinaevich,NASA,Reporter,15/06/2021
Smoak Daniel Petrovich,Daily Planet,CEO,31/03/2022
Smoak Steve Katerinaevich,League of Assassins,IT Specialist,22/04/2017
Jones Walter Sidorovich,Stark Industries,IT Specialist,12/10/2017
Gale Bruce Katerinaevich,League of Assassins,Spy,21/08/2017
Reilly Norman Elenaevich,Fantastic Four,Archer,19/08/2023
Cain Jason Svetlanaevich,League of Assassins,IT Specialist,28/10/2023
Palpatine David Katerinaevich,SSR,Model,08/08/2016
Reilly Norman Nikolaevich,Army,Reporter,15/12/2016
Allen Barry Katerinaevich,Queen Industries,Reporter,01/08/2022
Danvers Barry Svetlanaevich,Army,Lawyer,24/08/2018
Kent Steve Dariaevich,Alias Investigations,Agent,13/01/2019
Romanoff Jason Olgaevich,Alias Investigations,Soldier,16/04/2023
White Daniel Tatianaevich,Alias Investigations,Photographer,18/03/2020
Smoak Barry Nikolaevich,Wayne Enterprises,Photographer,22/04/2024
Danvers Oliver Irinaevich,Fantastic Four,Spy,14/11/2020
Murdock Peter Nataliaevich,CatCo Worldwide Media,Spy,10/08/2019
Queen Ben Irinaevich,Fantastic Four,Scientist,16/01/2020
Wayne Steve Maryevich,CatCo Worldwide Media,Scientist,06/05/2019
Queen Ben Nikolaevich,Daily Planet,Soldier,15/02/2018
Lane Wade Nataliaevich,Alias Investigations,CEO,28/01/2019
Maximoff Wade Svetlanaevich,SSR,CEO,13/07/2019
Osborn Bruce Tatianaevich,NASA,Spy,01/04/2019
Storm Oliver Nikolaevich,Army,Archer,04/05/2019
Jones Tony Tatianaevich,Fantastic Four,Private Investigator,22/12/2023
Wilson Oliver Elenaevich,Palmer Technologies,Model,29/07/2019
Maximoff Matt Elenaevich,Queen Industries,Journalist,19/02/2022
Rand Barry Elenaevich,CatCo Worldwide Media,Private Investigator,04/09/2020
Gale Bruce Nataliaevich,CatCo Worldwide Media,Air Force Pilot,10/02/2018
Todd Norman Elenaevich,Gamma Research,Soldier,04/05/2018
Rogers David Svetlanaevich,Queen Industries,Journalist,06/06/2024
Allen Clark Sidorovich,Alias Investigations,IT Specialist,06/03/2020
Osborn David Katerinaevich,NASA,Journalist,28/08/2020
Watson Tony Katerinaevich,Daily Planet,Reporter,09/08/2018
White Clark Nataliaevich,Fantastic Four,Air Force Pilot,06/01/2017
Jones Walter Petrovich,Queen Industries,Private Investigator,01/11/2018
White Norman Petrovich,Queen Industries,Photographer,27/07/2021
Parker Barry Nataliaevich,NASA,Archer,17/01/2017
Jones Barry Maryevich,NASA,IT Specialist,13/05/2022
Wayne David Katerinaevich,S.H.I.E.L.D.,CEO,04/02/2019
Cain Wade Irinaevich,Rand Enterprises,Reporter,24/08/2019
Danvers Tony Katerinaevich,League of Assassins,Spy,12/11/2020
Gale David Nikolaevich,S.H.I.E.L.D.,Agent,19/09/2021
Bishop Clark Dariaevich,Oscorp Industries,Private Investigator,17/07/2018
Queen Peter Svetlanaevich,Fantastic Four,Spy,27/02/2022
Murdock Bruce Irinaevich,Palmer Technologies,Archer,25/02/2020
Parker Clark Petrovich,Central City Police Department,Scientist,15/12/2021
Rogers Ben Sidorovich,Stark Industries,Agent,09/03/2024
Zor-El David Petrovich,League of Assassins,Air Force Pilot,11/08/2018
Smoak Walter Olgaevich,SSR,Archer,18/05/2019
Reilly Barry Maryevich,Gamma Research,Journalist,27/07/2020
Palpatine David Ivanovich,Stark Industries,Agent,04/11/2021
Jones Daniel Nataliaevich,Central City Police Department,Soldier,29/05/2022
Rand Steve Petrovich,Army,Model,08/11/2020
Allen Steve Olgaevich,NASA,Journalist,30/07/2024
White Walter Nataliaevich,Fantastic Four,CEO,03/03/2022
Wilson Daniel Nikolaevich,Wayne Enterprises,Archer,29/07/2021
Queen Tony Svetlanaevich,Central City Police Department,Private Investigator,06/07/2018
Stark Daniel Maryevich,Oscorp Industries,Model,31/07/2021
Smoak Peter Ivanovich,Rand Enterprises,Reporter,09/06/2022
Rand Bruce Tatianaevich,Fantastic Four,Model,29/06/2019
Wayne Tony Nataliaevich,Central City Police Department,Reporter,21/04/2020
Kent Bruce Olgaevich,Oscorp Industries,Model,02/06/2023
Gale Tony Sidorovich,CatCo Worldwide Media,Archer,08/07/2020
Danvers Norman Olgaevich,Queen Industries,Reporter,26/10/2023
Queen Walter Sidorovich,CatCo Worldwide Media,Agent,05/09/2023
Carter Bruce Nikolaevich,Stark Industries,Spy,16/08/2018
Maximoff Clark Irinaevich,Alias Investigations,Air Force Pilot,05/07/2021
Wilson Daniel Ivanovich,Fantastic Four,Private Investigator,14/01/2020
Palpatine Matt Ivanovich,SSR,Archer,06/04/2018
Rand Peter Tatianaevich,CatCo Worldwide Media,Reporter,01/01/2022
Todd Walter Irinaevich,CatCo Worldwide Media,Scientist,13/11/2019
Watson Peter Nataliaevich,Queen Industries,Spy,29/04/2017
Rogers David Nataliaevich,CatCo Worldwide Media,Reporter,11/03/2024
Stark Norman Nikolaevich,NASA,Air Force Pilot,14/03/2017
Gale David Tatianaevich,NASA,Soldier,04/01/2020
Jones Daniel Elenaevich,Wayne Enterprises,CEO,02/03/2024
Cho Clark Svetlanaevich,Daily Planet,Model,28/07/2018
Maximoff Norman Nikolaevich,Queen Industries,Journalist,11/01/2017
Smoak Matt Maryevich,Wayne Enterprises,Photographer,19/01/2019
Danvers Barry Dariaevich,NASA,Spy,12/10/2017
Osborn Matt Svetlanaevich,Rand Enterprises,Model,13/11/2023
Carter Matt Svetlanaevich,Queen Industries,CEO,29/04/2022
Maximoff Steve Dariaevich,League of Assassins,Archer,07/12/2019
Lane David Olgaevich,Palmer Technologies,Lawyer,07/04/2022
Jones Steve Ivanovich,Central City Police Department,Spy,04/10/2017
Rogers Clark Elenaevich,Oscorp Industries,Model,03/04/2024
Wayne Peter Nataliaevich,League of Assassins,Photographer,03/09/2021
White David Irinaevich,NASA,Archer,29/10/2021
Smoak Jason Nikolaevich,Gamma Research,Soldier,01/12/2018
Zor-El Ben Sidorovich,Stark Industries,Model,24/12/2019
Watson Ben Tatianaevich,S.H.I.E.L.D.,Scientist,01/06/2020
Reilly Bruce Irinaevich,Daily Planet,Spy,07/03/2020
Lane Peter Katerinaevich,Gamma Research,Scientist,01/09/2019
Osborn Clark Elenaevich,SSR,CEO,09/01/2023
Smoak Norman Nataliaevich,Alias Investigations,Air Force Pilot,30/08/2019
Gale Peter Svetlanaevich,SSR,Journalist,18/12/2021
Jones David Elenaevich,Alias Investigations,Agent,08/02/2023
Lane Norman Irinaevich,Queen Industries,IT Specialist,18/05/2020
Storm Jason Katerinaevich,Oscorp Industries,Air Force Pilot,14/11/2018
Smoak Peter Sidorovich,Army,Agent,26/01/2020
Bishop David Irinaevich,Gamma Research,Model,17/06/2017
Gale David Elenaevich,Central City Police Department,Private Investigator,05/04/2018
Jones Oliver Irinaevich,S.H.I.E.L.D.,CEO,13/11/2023
Murdock Walter Svetlanaevich,Daily Planet,Air Force Pilot,22/04/2017
Reilly David Nikolaevich,Stark Industries,Private Investigator,05/05/2021
Storm Daniel Katerinaevich,Daily Planet,IT Specialist,08/06/2017
Bishop Bruce Ivanovich,SSR,Soldier,05/09/2022
White Jason Ivanovich,Alias Investigations,Private Investigator,20/06/2019
Carter Daniel Olgaevich,Oscorp Industries,Private Investigator,28/11/2023
Danvers Peter Maryevich,Gamma Research,CEO,18/12/2019
Wayne Bruce Elenaevich,Army,Agent,26/08/2021
Storm Bruce Maryevich,NASA,Reporter,15/10/2022
Palpatine Wade Tatianaevich,Queen Industries,CEO,21/05/2022
Lane Matt Nikolaevich,Alias Investigations,CEO,25/10/2017
Murdock Wade Elenaevich,Fantastic Four,IT Specialist,28/09/2022
Stark Bruce Petrovich,Alias Investigations,Journalist,18/05/2017
Stark Steve Irinaevich,Palmer Technologies,Private Investigator,26/08/2019
Rand Jason Svetlanaevich,Oscorp Industries,Agent,13/11/2019
Zor-El Peter Sidorovich,Queen Industries,Photographer,24/11/2018
Danvers Daniel Nikolaevich,Fantastic Four,Scientist,08/05/2017
Gale Wade Olgaevich,CatCo Worldwide Media,CEO,08/03/2019
Zor-El Matt Olgaevich,Oscorp Industries,Journalist,22/01/2023
Murdock Oliver Nataliaevich,Central City Police Department,IT Specialist,28/01/2021
Queen Bruce Katerinaevich,Oscorp Industries,Photographer,24/01/2018
Jones Matt Olgaevich,Queen Industries,Journalist,23/08/2019
Wayne Wade Sidorovich,SSR,Model,13/03/2018
Reilly Tony Nataliaevich,S.H.I.E.L.D.,Journalist,07/10/2017
Wayne Steve Elenaevich,NASA,CEO,21/01/2017
Lane Peter Ivanovich,League of Assassins,Scientist,05/06/2020
Rand Oliver Svetlanaevich,Army,Soldier,15/10/2016
Cho Bruce Maryevich,Rand Enterprises,IT Specialist,20/11/2022
Bishop Peter Nataliaevich,Army,IT Specialist,02/05/2023
Todd Steve Nikolaevich,League of Assassins,Spy,14/04/2020
Cho Norman Svetlanaevich,Daily Planet,Journalist,08/11/2019
Danvers Oliver Svetlanaevich,SSR,Archer,08/03/2018
Jones Norman Svetlanaevich,Wayne Enterprises,CEO,01/08/2024
Allen Tony Katerinaevich,League of Assassins,Lawyer,18/04/2018
Cain Oliver Tatianaevich,Wayne Enterprises,Journalist,11/02/2024
Cho David Olgaevich,NASA,CEO,23/12/2023
Wayne Walter Maryevich,S.H.I.E.L.D.,Journalist,29/10/2023
Gale Walter Ivanovich,CatCo Worldwide Media,Reporter,28/07/2021
Cain Daniel Tatianaevich,S.H.I.E.L.D.,IT Specialist,08/06/2017
Carter Ben Tatianaevich,Central City Police Department,Lawyer,15/07/2020
Murdock Norman Tatianaevich,Rand Enterprises,Photographer,20/04/2017
Zor-El Tony Ivanovich,Daily Planet,Air Force Pilot,14/02/2022
Smoak Matt Katerinaevich,Alias Investigations,Photographer,24/05/2017
Rogers Bruce Katerinaevich,League of Assassins,Private Investigator,01/10/2020
Rand Steve Maryevich,Daily Planet,IT Specialist,29/08/2022
Lane Jason Dariaevich,Army,Photographer,16/08/2018
Todd Barry Nikolaevich,Gamma Research,IT Specialist,01/08/2018
Rogers Walter Olgaevich,CatCo Worldwide Media,Private Investigator,14/11/2020
Lane Clark Irinaevich,Fantastic Four,Scientist,22/11/2019
Queen Clark Nikolaevich,Palmer Technologies,Private Investigator,19/04/2024
Reilly Steve Nataliaevich,Stark Industries,Soldier,16/02/2019
Parker Tony Dariaevich,SSR,Reporter,14/06/2021
Zor-El Barry Ivanovich,NASA,Model,26/06/2024
Kent Jason Svetlanaevich,CatCo Worldwide Media,Journalist,25/01/2017
Rogers Jason Dariaevich,Palmer Technologies,IT Specialist,30/07/2018
Osborn David Katerinaevich,Stark Industries,Agent,23/10/2019
Palpatine Barry Tatianaevich,Rand Enterprises,Lawyer,12/03/2017
Watson Jason Maryevich,Rand Enterprises,Photographer,26/12/2023
Romanoff Bruce Maryevich,Gamma Research,Soldier,28/09/2019
Gale David Olgaevich,Central City Police Department,Private Investigator,07/07/2021
Murdock Daniel Svetlanaevich,Stark Industries,Model,04/05/2021
Allen Jason Tatianaevich,CatCo Worldwide Media,Spy,16/01/2020
Stark Jason Dariaevich,Fantastic Four,Air Force Pilot,14/10/2018
Rogers Bruce Nataliaevich,Daily Planet,Spy,09/12/2019
Danvers Bruce Sidorovich,Fantastic Four,CEO,17/01/2024
Allen Tony Ivanovich,Wayne Enterprises,Spy,18/12/2018
Romanoff Norman Tatianaevich,Daily Planet,Air Force Pilot,23/10/2023
Wayne Steve Nikolaevich,Gamma Research,Lawyer,10/09/2017
Osborn Jason Ivanovich,Fantastic Four,Journalist,13/08/2019
Rand David Ivanovich,Oscorp Industries,Reporter,21/12/2022
Wayne Wade Ivanovich,Stark Industries,Model,10/08/2023
Rand Barry Elenaevich,SSR,Agent,18/08/2020
Wayne Bruce Sidorovich,Gamma Research,Model,10/01/2023
Wilson Oliver Nikolaevich,League of Assassins,Air Force Pilot,24/04/2018
Lane Walter Petrovich,S.H.I.E.L.D.,Photographer,17/06/2022
Cho Daniel Olgaevich,Palmer Technologies,Journalist,28/09/2017
Osborn Wade Olgaevich,Rand Enterprises,Air Force Pilot,25/02/2024
Reilly Norman Sidorovich,Daily Planet,Soldier,15/06/2018
Kent Jason Nikolaevich,NASA,Journalist,09/03/2018
Smoak Tony Nikolaevich,Rand Enterprises,Archer,03/03/2017
Romanoff Barry Dariaevich,Gamma Research,Journalist,26/08/2022
Smoak Ben Sidorovich,SSR,Spy,02/12/2017
Murdock Daniel Sidorovich,Alias Investigations,Agent,03/02/2017
Rand David Ivanovich,Wayne Enterprises,CEO,17/12/2019
Lane Daniel Elenaevich,NASA,Photographer,17/05/2021
Osborn Clark Ivanovich,Gamma Research,Lawyer,11/08/2016
Todd Norman Ivanovich,Fantastic Four,IT Specialist,21/10/2019
Cho Wade Katerinaevich,League of Assassins,Photographer,02/03/2021
Rogers Norman Sidorovich,SSR,Lawyer,18/09/2022
Palpatine Walter Nataliaevich,Rand Enterprises,Model,09/07/2024
Gale Oliver Petrovich,Wayne Enterprises,Spy,24/08/2023
Carter Daniel Nikolaevich,Queen Industries,Agent,06/07/2021
Todd Clark Irinaevich,S.H.I.E.L.D.,Private Investigator,08/09/2018
Jones Norman Ivanovich,CatCo Worldwide Media,CEO,19/01/2021
Zor-El David Svetlanaevich,Palmer Technologies,IT Specialist,03/08/2020
Rogers Jason Petrovich,Wayne Enterprises,Model,04/07/2020
Queen Jason Sidorovich,Rand Enterprises,Agent,19/09/2020
Gale Ben Irinaevich,S.H.I.E.L.D.,Agent,31/01/2023
Maximoff Steve Maryevich,Daily Planet,Agent,27/02/2024
Kent Norman Ivanovich,Palmer Technologies,Spy,16/03/2018
Todd Steve Svetlanaevich,Stark Industries,Archer,08/03/2017
Stark Ben Svetlanaevich,League of Assassins,Photographer,06/09/2016
Wilson Matt Irinaevich,CatCo Worldwide Media,IT Specialist,03/03/2020
Zor-El Matt Olgaevich,Gamma Research,Private Investigator,09/07/2019
Reilly Steve Tatianaevich,NASA,Air Force Pilot,19/04/2018
Reilly Jason Nataliaevich,NASA,CEO,23/03/2020
Maximoff Walter Petrovich,SSR,Photographer,09/04/2017
Bishop Oliver Elenaevich,Stark Industries,IT Specialist,03/08/2018
Bishop Barry Maryevich,Wayne Enterprises,Journalist,19/05/2018
Todd Clark Katerinaevich,S.H.I.E.L.D.,Soldier,16/01/2023
Palpatine Barry Elenaevich,CatCo Worldwide Media,Lawyer,03/07/2020
Murdock Clark Dariaevich,NASA,Soldier,03/02/2024
Osborn Matt Elenaevich,Fantastic Four,Private Investigator,28/06/2024
Cain Jason Olgaevich,Wayne Enterprises,Air Force Pilot,30/09/2023
Cho Daniel Svetlanaevich,CatCo Worldwide Media,Private Investigator,20/04/2022
White Matt Sidorovich,Alias Investigations,Reporter,04/06/2023
Reilly Ben Elenaevich,Palmer Technologies,CEO,27/07/2017
Wilson Steve Nataliaevich,Stark Industries,Archer,18/06/2023
Danvers Peter Dariaevich,Gamma Research,Model,27/06/2022
Queen Wade Dariaevich,Daily Planet,Spy,08/11/2022
Storm Matt Dariaevich,SSR,Photographer,15/10/2016
Danvers Peter Dariaevich,Gamma Research,Lawyer,03/11/2019
Maximoff Steve Katerinaevich,Wayne Enterprises,Lawyer,23/07/2023
Cain Barry Katerinaevich,Oscorp Industries,Journalist,14/05/2024
Wilson David Tatianaevich,Alias Investigations,Spy,17/03/2021
Cho Steve Nataliaevich,Stark Industries,Lawyer,21/12/2019
Todd Steve Sidorovich,S.H.I.E.L.D.,Agent,11/08/2018
Zor-El Barry Olgaevich,CatCo Worldwide Media,Agent,25/07/2022
Danvers Wade Svetlanaevich,League of Assassins,Archer,16/09/2023
Reilly Jason Svetlanaevich,Army,Air Force Pilot,28/03/2023
Bishop Peter Olgaevich,Daily Planet,Reporter,08/04/2021
Rogers Bruce Ivanovich,Daily Planet,Private Investigator,08/09/2018
Danvers Wade Elenaevich,Rand Enterprises,Air Force Pilot,11/12/2017
Zor-El Daniel Olgaevich,Rand Enterprises,Journalist,28/09/2023
Osborn Tony Svetlanaevich,Central City Police Department,Scientist,17/12/2018
Cho Walter Nataliaevich,Palmer Technologies,IT Specialist,12/07/2021
Parker Steve Petrovich,Palmer Technologies,Model,15/04/2019
Todd Peter Irinaevich,Central City Police Department,Archer,23/02/2022
Gale Walter Nikolaevich,Central City Police Department,Model,17/01/2024
Cho Oliver Irinaevich,Rand Enterprises,Model,05/03/2022
Allen Oliver Elenaevich,Army,CEO,02/11/2020
Smoak Tony Dariaevich,Wayne Enterprises,Scientist,16/09/2020
Maximoff Jason Nikolaevich,Army,Agent,03/04/2020
Carter Oliver Maryevich,League of Assassins,Journalist,13/02/2017
Romanoff Steve Nikolaevich,Gamma Research,Private Investigator,13/06/2022
Wayne Clark Nataliaevich,Rand Enterprises,Model,31/01/2017
Wilson Steve Nataliaevich,NASA,Lawyer,27/01/2024
Osborn Steve Irinaevich,Oscorp Industries,Reporter,07/05/2023
Zor-El Bruce Nikolaevich,Wayne Enterprises,Model,15/02/2024
Watson David Ivanovich,Oscorp Industries,IT Specialist,11/05/2019
Cho Oliver Nataliaevich,League of Assassins,Scientist,12/10/2019
Cho Barry Elenaevich,Oscorp Industries,Agent,23/04/2018
Wayne Jason Nikolaevich,Central City Police Department,CEO,23/06/2018
Stark Matt Maryevich,Palmer Technologies,Spy,03/10/2021
White Peter Elenaevich,Gamma Research,Archer,15/06/2019
Rand Matt Ivanovich,Alias Investigations,Lawyer,16/08/2021
Zor-El Tony Olgaevich,CatCo Worldwide Media,Reporter,30/07/2022
Wilson Tony Maryevich,League of Assassins,Agent,23/09/2018
Wilson Norman Svetlanaevich,Gamma Research,Private Investigator,11/01/2017
Wayne Daniel Petrovich,Stark Industries,CEO,22/05/2022
Allen Daniel Nataliaevich,Central City Police Department,Soldier,15/04/2019
Allen Matt Elenaevich,Palmer Technologies,Scientist,29/03/2017
Kent Matt Maryevich,Fantastic Four,Reporter,20/08/2019
Wayne Wade Dariaevich,NASA,IT Specialist,27/07/2021
Rand Bruce Olgaevich,Central City Police Department,Private Investigator,03/01/2024
Palpatine Bruce Tatianaevich,Rand Enterprises,Model,04/11/2017
Queen Peter Olgaevich,S.H.I.E.L.D.,CEO,29/08/2018
Wayne Steve Tatianaevich,Rand Enterprises,Archer,21/10/2023
Todd Norman Petrovich,Rand Enterprises,IT Specialist,10/10/2016
Parker David Petrovich,SSR,Lawyer,06/02/2022
Danvers Clark Ivanovich,Alias Investigations,Scientist,11/03/2023
Palpatine Clark Petrovich,Alias Investigations,Lawyer,15/02/2019
Jones Walter Maryevich,CatCo Worldwide Media,Agent,13/12/2018
Parker Oliver Sidorovich,Gamma Research,Scientist,26/06/2020
Palpatine Clark Katerinaevich,Wayne Enterprises,Private Investigator,14/12/2016
Storm Matt Dariaevich,League of Assassins,Private Investigator,21/12/2018
Todd Norman Nikolaevich,CatCo Worldwide Media,Air Force Pilot,14/08/2018
Allen Daniel Tatianaevich,Stark Industries,Private Investigator,28/12/2017
Storm Oliver Sidorovich,Gamma Research,Lawyer,03/08/2023
Kent Walter Ivanovich,Army,Lawyer,15/02/2019
Smoak Wade Irinaevich,Gamma Research,Archer,28/04/2022
Bishop Jason Ivanovich,SSR,Spy,13/04/2024
Cho Clark Svetlanaevich,Central City Police Department,Scientist,20/07/2022
Watson Matt Sidorovich,Queen Industries,Archer,31/01/2023
Maximoff Wade Katerinaevich,Wayne Enterprises,Soldier,04/02/2018
Rand Steve Svetlanaevich,Daily Planet,Air Force Pilot,24/03/2019
Allen Ben Nataliaevich,Gamma Research,CEO,13/07/2018
Storm Peter Petrovich,S.H.I.E.L.D.,Reporter,20/12/2020
Storm Ben Tatianaevich,CatCo Worldwide Media,Photographer,23/07/2018
Bishop Barry Maryevich,Gamma Research,Air Force Pilot,31/10/2020
White Bruce Svetlanaevich,Stark Industries,Reporter,29/09/2023
Rand Wade Katerinaevich,Alias Investigations,Soldier,21/07/2018
Storm Walter Petrovich,Fantastic Four,Agent,13/08/2017
White Clark Tatianaevich,Central City Police Department,Agent,27/01/2018
Smoak Tony Petrovich,Rand Enterprises,Spy,09/03/2021
Smoak Daniel Elenaevich,Wayne Enterprises,Lawyer,19/02/2024
Gale Walter Tatianaevich,Wayne Enterprises,CEO,06/01/2024
Allen Bruce Svetlanaevich,Wayne Enterprises,IT Specialist,23/02/2020
Wayne David Olgaevich,Oscorp Industries,CEO,04/01/2024
Maximoff Oliver Tatianaevich,Wayne Enterprises,IT Specialist,04/05/2019
White Barry Katerinaevich,SSR,Reporter,13/04/2017
Stark Barry Tatianaevich,Rand Enterprises,Agent,29/09/2020
Wilson Bruce Nikolaevich,Daily Planet,Private Investigator,15/05/2019
Romanoff Jason Katerinaevich,Oscorp Industries,Private Investigator,06/09/2020
Rogers Clark Dariaevich,Palmer Technologies,Scientist,23/04/2023
Carter Clark Olgaevich,Queen Industries,Scientist,01/01/2017
Cain David Nikolaevich,S.H.I.E.L.D.,Lawyer,25/06/2022
Stark Wade Tatianaevich,Wayne Enterprises,Archer,06/12/2017
Rogers Steve Dariaevich,Palmer Technologies,Scientist,20/01/2021
Cho Steve Tatianaevich,Wayne Enterprises,Private Investigator,14/06/2023
Kent Steve Sidorovich,CatCo Worldwide Media,Journalist,20/06/2024
Storm Wade Maryevich,Fantastic Four,Photographer,24/04/2018
Queen Tony Nikolaevich,Palmer Technologies,Scientist,06/03/2021
Danvers Walter Ivanovich,Daily Planet,Private Investigator,28/01/2023
Rand Norman Nataliaevich,League of Assassins,Spy,03/08/2021
Rand Peter Nataliaevich,Fantastic Four,Private Investigator,27/12/2020
Carter Wade Petrovich,CatCo Worldwide Media,Soldier,23/07/2023
Smoak Barry Olgaevich,Oscorp Industries,Private Investigator,19/04/2017
Osborn Barry Elenaevich,Stark Industries,Spy,27/11/2017
Maximoff Daniel Maryevich,Oscorp Industries,Agent,02/04/2023
Bishop Jason Svetlanaevich,SSR,Agent,15/01/2020
Romanoff Matt Nikolaevich,CatCo Worldwide Media,Journalist,30/01/2021
Reilly Tony Irinaevich,Army,CEO,10/02/2023
Palpatine Peter Olgaevich,NASA,Model,01/03/2019
Palpatine Wade Svetlanaevich,Oscorp Industries,Soldier,28/05/2024
White Matt Nataliaevich,Fantastic Four,CEO,02/12/2017
Lane Walter Maryevich,Daily Planet,Scientist,08/01/2022
Watson Oliver Maryevich,CatCo Worldwide Media,Scientist,30/08/2018
Reilly Norman Dariaevich,Oscorp Industries,Reporter,10/11/2019
Storm Tony Sidorovich,Rand Enterprises,Reporter,19/12/2022
Reilly Steve Irinaevich,S.H.I.E.L.D.,Lawyer,11/09/2023
Kent David Ivanovich,Fantastic Four,Air Force Pilot,30/10/2023
Rogers Barry Elenaevich,S.H.I.E.L.D.,Photographer,17/07/2023
Romanoff Walter Katerinaevich,Fantastic Four,Lawyer,13/05/2022
Watson Peter Ivanovich,S.H.I.E.L.D.,Private Investigator,27/03/2024
Cain Matt Sidorovich,CatCo Worldwide Media,Private Investigator,11/09/2023
Maximoff Daniel Irinaevich,SSR,IT Specialist,18/02/2020
Jones Jason Ivanovich,Oscorp Industries,Model,16/01/2022
Storm Ben Svetlanaevich,S.H.I.E.L.D.,Soldier,07/05/2018
Cain Walter Nikolaevich,Gamma Research,IT Specialist,08/05/2019
Kent Wade Nikolaevich,Oscorp Industries,Scientist,03/12/2016
Gale Matt Dariaevich,League of Assassins,CEO,07/05/2019
Danvers Bruce Nikolaevich,S.H.I.E.L.D.,Spy,14/01/2021
Reilly Clark Petrovich,Fantastic Four,Lawyer,27/03/2019
Wilson Bruce Irinaevich,Palmer Technologies,Agent,24/02/2019
Gale Peter Katerinaevich,Central City Police Department,Reporter,01/02/2017
Romanoff Matt Elenaevich,Oscorp Industries,Model,01/08/2024
Parker Steve Katerinaevich,Alias Investigations,Private Investigator,29/08/2019
Rand Daniel Nikolaevich,League of Assassins,CEO,26/02/2018
Murdock Matt Elenaevich,League of Assassins,Archer,13/10/2023
Zor-El David Nataliaevich,CatCo Worldwide Media,Photographer,06/03/2022
Watson Peter Nikolaevich,Central City Police Department,Air Force Pilot,28/10/2023
Cain Oliver Katerinaevich,League of Assassins,Spy,03/10/2022
Palpatine Norman Dariaevich,NASA,Private Investigator,28/04/2017
Stark Daniel Dariaevich,Stark Industries,Spy,19/11/2020
Zor-El Daniel Ivanovich,Daily Planet,Lawyer,14/05/2024
Allen Oliver Ivanovich,Wayne Enterprises,Lawyer,30/01/2022
Danvers Barry Nataliaevich,Fantastic Four,Archer,04/04/2018
Reilly Tony Elenaevich,Daily Planet,Air Force Pilot,09/06/2017
Jones Jason Petrovich,S.H.I.E.L.D.,Air Force Pilot,23/12/2016
Todd Peter Nikolaevich,SSR,CEO,18/03/2017
Jones Jason Petrovich,Gamma Research,Scientist,14/10/2017
Danvers David Dariaevich,S.H.I.E.L.D.,Private Investigator,01/10/2022
Osborn Oliver Nikolaevich,Rand Enterprises,Photographer,27/04/2017
Osborn Tony Svetlanaevich,Stark Industries,Scientist,27/09/2021
Watson Peter Petrovich,Rand Enterprises,Reporter,12/05/2020
White Steve Katerinaevich,Queen Industries,Journalist,12/05/2023
Parker David Petrovich,Queen Industries,Reporter,14/12/2016
Queen Tony Petrovich,Queen Industries,Journalist,26/02/2017
Stark Daniel Ivanovich,S.H.I.E.L.D.,Model,07/12/2019
Palpatine Wade Ivanovich,Rand Enterprises,CEO,04/08/2019
Jones Norman Petrovich,Stark Industries,Model,24/04/2020
Wilson Wade Sidorovich,Palmer Technologies,CEO,06/07/2020
Osborn Clark Irinaevich,Daily Planet,Soldier,12/04/2021
Palpatine Peter Maryevich,Fantastic Four,Private Investigator,02/03/2018
Palpatine Matt Sidorovich,SSR,IT Specialist,14/02/2024
Parker Walter Nikolaevich,Stark Industries,Journalist,30/01/2022
White Norman Petrovich,Fantastic Four,Air Force Pilot,16/04/2017
Watson Ben Katerinaevich,SSR,Spy,17/12/2021
Romanoff Steve Nikolaevich,Palmer Technologies,Journalist,16/12/2022
Watson Bruce Dariaevich,Gamma Research,Lawyer,05/10/2017
Lane Daniel Nataliaevich,Stark Industries,Lawyer,27/10/2020
White Barry Katerinaevich,Fantastic Four,Archer,09/12/2017
Queen Bruce Irinaevich,Daily Planet,Reporter,17/09/2022
Todd Peter Sidorovich,NASA,Model,18/08/2017
Carter David Nikolaevich,S.H.I.E.L.D.,IT Specialist,12/03/2022
Storm Peter Ivanovich,Oscorp Industries,Journalist,17/01/2023
Lane Jason Irinaevich,Gamma Research,IT Specialist,13/07/2023
Carter Tony Nataliaevich,Palmer Technologies,Archer,07/11/2021
Bishop Matt Dariaevich,Daily Planet,Reporter,29/07/2019
Wayne Jason Nataliaevich,S.H.I.E.L.D.,Private Investigator,24/10/2020
Stark Tony Svetlanaevich,Daily Planet,IT Specialist,27/11/2021
Parker Barry Olgaevich,Alias Investigations,Private Investigator,11/06/2020
Palpatine Jason Elenaevich,Palmer Technologies,IT Specialist,21/05/2017
White Wade Svetlanaevich,League of Assassins,CEO,12/10/2016
Rand Barry Nataliaevich,Daily Planet,Journalist,16/12/2016
Jones Oliver Petrovich,SSR,Spy,19/10/2023
White Barry Sidorovich,Queen Industries,Model,15/11/2017
Allen Steve Ivanovich,Stark Industries,Spy,22/06/2017
Palpatine Clark Elenaevich,Rand Enterprises,Air Force Pilot,09/11/2016
