Full Name,Department,Job Title,Hiring day
Bishop Barry Sidorovich,NASA,Scientist,13/08/2023
Queen Jason Dariaevich,Army,Private Investigator,09/10/2023
Lane Clark Petrovich,Alias Investigations,Agent,03/02/2022
Osborn Matt Ivanovich,SSR,Reporter,19/07/2017
Kent Wade Ivanovich,Stark Industries,CEO,07/03/2024
Bishop Clark Dariaevich,Oscorp Industries,Lawyer,29/10/2023
Zor-El Norman Ivanovich,Stark Industries,Model,30/09/2016
Bishop Daniel Sidorovich,Rand Enterprises,Spy,09/04/2018
Carter David Svetlanaevich,Rand Enterprises,Scientist,29/12/2023
Watson David Maryevich,Wayne Enterprises,Lawyer,07/09/2020
Storm Clark Irinaevich,Alias Investigations,Agent,14/06/2020
Stark Walter Svetlanaevich,Stark Industries,Air Force Pilot,23/11/2017
Palpatine Ben Ivanovich,League of Assassins,Reporter,30/07/2018
Wilson Norman Nataliaevich,Rand Enterprises,Reporter,24/01/2017
Carter Oliver Maryevich,SSR,Photographer,20/09/2016
Rand Matt Olgaevich,Wayne Enterprises,Agent,01/06/2020
Stark Oliver Dariaevich,S.H.I.E.L.D.,Photographer,31/10/2021
Wayne Steve Elenaevich,League of Assassins,Lawyer,04/04/2022
Bishop Tony Sidorovich,League of Assassins,IT Specialist,17/04/2022
Zor-El Matt Irinaevich,Stark Industries,Spy,11/08/2016
Cho Tony Sidorovich,NASA,Lawyer,25/04/2021
White David Sidorovich,Palmer Technologies,Air Force Pilot,19/09/2016
Jones Matt Katerinaevich,Fantastic Four,Reporter,17/09/2021
Cho Daniel Sidorovich,Daily Planet,Reporter,18/01/2021
Zor-El Tony Maryevich,CatCo Worldwide Media,CEO,15/08/2019
Carter Ben Maryevich,Daily Planet,Reporter,17/08/2019
Rogers Matt Sidorovich,CatCo Worldwide Media,Reporter,06/04/2020
Zor-El Matt Irinaevich,Army,Air Force Pilot,01/05/2022
Rogers Norman Maryevich,Fantastic Four,Air Force Pilot,04/07/2023
Storm Wade Maryevich,S.H.I.E.L.D.,Air Force Pilot,22/05/2019
Rogers Walter Petrovich,Wayne Enterprises,Journalist,27/03/2023
Bishop Tony Dariaevich,Oscorp Industries,Journalist,07/07/2017
Romanoff Tony Katerinaevich,Central City Police Department,Soldier,18/05/2021
Stark Barry Katerinaevich,Queen Industries,Lawyer,12/11/2018
Storm Bruce Olgaevich,Daily Planet,Photographer,03/01/2017
Carter Matt Elenaevich,NASA,Photographer,29/05/2020
Osborn Clark Olgaevich,Palmer Technologies,Private Investigator,24/01/2024
Bishop Bruce Dariaevich,Oscorp Industries,Reporter,27/03/2017
Allen Barry Irinaevich,Daily Planet,Scientist,04/07/2020
Queen Matt Elenaevich,SSR,Photographer,24/08/2023
Jones Wade Tatianaevich,Gamma Research,IT Specialist,15/12/2016
Danvers Clark Irinaevich,Queen Industries,Spy,02/03/2019
Murdock Barry Nikolaevich,Stark Industries,Lawyer,24/07/2021
Cho Bruce Svetlanaevich,Palmer Technologies,IT Specialist,13/11/2018
Palpatine Clark Maryevich,Alias Investigations,Agent,26/10/2021
Danvers Barry Sidorovich,Wayne Enterprises,Journalist,14/07/2023
Smoak Barry Ivanovich,Wayne Enterprises,IT Specialist,12/12/2017
Parker Matt Olgaevich,S.H.I.E.L.D.,Air Force Pilot,25/03/2018
Danvers Barry Petrovich,Alias Investigations,Air Force Pilot,23/10/2016
White Norman Tatianaevich,Queen Industries,CEO,09/04/2021
Stark Oliver Sidorovich,Queen Industries,Reporter,30/05/2019
Rogers Norman Nataliaevich,Central City Police Department,IT Specialist,23/08/2016
Kent Norman Elenaevich,CatCo Worldwide Media,Journalist,14/07/2024
Todd Matt Elenaevich,Gamma Research,CEO,25/10/2016
Maximoff Tony Olgaevich,Oscorp Industries,Archer,14/11/2017
Cain Peter Irinaevich,Stark Industries,CEO,05/04/2020
Osborn Clark Sidorovich,NASA,Private Investigator,25/03/2017
Bishop Peter Sidorovich,CatCo Worldwide Media,Agent,21/04/2022
Allen Bruce Katerinaevich,Gamma Research,Photographer,04/05/2022
Rand Daniel Svetlanaevich,Alias Investigations,IT Specialist,09/02/2020
Gale Oliver Petrovich,Wayne Enterprises,Scientist,20/11/2022
Smoak Jason Nikolaevich,Palmer Technologies,Private Investigator,03/12/2019
Rogers Clark Svetlanaevich,Fantastic Four,Scientist,09/03/2021
Stark Daniel Irinaevich,CatCo Worldwide Media,Agent,02/01/2022
Todd Peter Katerinaevich,Oscorp Industries,Photographer,31/05/2021
Storm Wade Petrovich,Palmer Technologies,Model,23/07/2022
Allen Barry Elenaevich,S.H.I.E.L.D.,Journalist,09/04/2020
Carter Clark Petrovich,Queen Industries,Photographer,04/01/2022
Stark Daniel Maryevich,SSR,Spy,26/06/2024
Todd Wade Nataliaevich,S.H.I.E.L.D.,Journalist,14/01/2024
Bishop Walter Svetlanaevich,Rand Enterprises,Archer,23/04/2018
Storm Norman Ivanovich,Wayne Enterprises,CEO,10/05/2022
Kent Ben Nikolaevich,Palmer Technologies,Journalist,16/10/2016
White Tony Svetlanaevich,Alias Investigations,Soldier,11/03/2017
Kent Clark Sidorovich,Gamma Research,Agent,01/03/2023
Bishop Daniel Dariaevich,SSR,Private Investigator,28/11/2020
Reilly Bruce Nikolaevich,League of Assassins,Private Investigator,25/06/2021
Gale Tony Irinaevich,S.H.I.E.L.D.,Private Investigator,07/07/2019
Reilly Walter Dariaevich,Daily Planet,IT Specialist,15/10/2021
Watson David Petrovich,Stark Industries,IT Specialist,26/10/2018
Maximoff Matt Elenaevich,Gamma Research,Air Force Pilot,05/02/2023
Romanoff Wade Katerinaevich,Central City Police Department,Archer,13/05/2020
Stark Daniel Petrovich,Queen Industries,Air Force Pilot,18/05/2018
Bishop Norman Maryevich,Queen Industries,Private Investigator,25/05/2021
Rogers Oliver Sidorovich,Wayne Enterprises,Model,13/05/2024
Storm Clark Maryevich,Daily Planet,Agent,17/06/2022
Jones Jason Maryevich,Daily Planet,Soldier,20/02/2020
Murdock Bruce Maryevich,Fantastic Four,Reporter,28/07/2020
Gale Daniel Nikolaevich,CatCo Worldwide Media,CEO,24/04/2017
Palpatine Oliver Petrovich,S.H.I.E.L.D.,Air Force Pilot,03/06/2021
Carter Jason Maryevich,Gamma Research,Journalist,19/02/2024
Allen Matt Petrovich,Alias Investigations,Model,10/11/2016
Reilly Bruce Dariaevich,Gamma Research,Model,25/10/2016
Smoak Walter Ivanovich,Oscorp Industries,Journalist,21/07/2019
Cho Bruce Nataliaevich,CatCo Worldwide Media,CEO,11/10/2016
Wayne Steve Petrovich,S.H.I.E.L.D.,Spy,19/06/2019
Bishop Matt Irinaevich,Wayne Enterprises,Soldier,25/07/2022
Stark Matt Elenaevich,Queen Industries,Agent,03/08/2019
Cho Daniel Petrovich,Oscorp Industries,Air Force Pilot,17/08/2018
Danvers Peter Maryevich,Oscorp Industries,Air Force Pilot,03/09/2023
Murdock Bruce Sidorovich,S.H.I.E.L.D.,Journalist,01/08/2023
Romanoff Peter Maryevich,S.H.I.E.L.D.,Model,24/05/2019
Watson Matt Dariaevich,NASA,Agent,20/12/2016
Allen Clark Maryevich,Gamma Research,Private Investigator,13/08/2022
Jones Ben Elenaevich,Army,Private Investigator,31/12/2019
Maximoff Jason Elenaevich,Stark Industries,Journalist,15/05/2020
Osborn Oliver Dariaevich,League of Assassins,Spy,16/11/2020
Cain Wade Dariaevich,Alias Investigations,Model,16/06/2023
Watson Daniel Nikolaevich,Fantastic Four,Journalist,04/07/2022
White Barry Olgaevich,Queen Industries,CEO,09/01/2018
Watson Bruce Maryevich,SSR,Soldier,07/10/2019
Parker Matt Svetlanaevich,SSR,Private Investigator,05/11/2019
Smoak Daniel Maryevich,Central City Police Department,Archer,06/10/2019
Smoak Peter Tatianaevich,SSR,Lawyer,24/06/2024
Rand Norman Olgaevich,NASA,Air Force Pilot,13/05/2023
Cho Steve Irinaevich,Central City Police Department,Air Force Pilot,08/01/2020
Kent Wade Tatianaevich,League of Assassins,Model,09/05/2024
Maximoff Peter Maryevich,Oscorp Industries,Private Investigator,02/12/2020
Lane Clark Olgaevich,Alias Investigations,Scientist,16/07/2020
Rogers Ben Petrovich,Daily Planet,Reporter,23/04/2019
Todd Clark Dariaevich,Alias Investigations,Soldier,28/12/2016
Zor-El Bruce Maryevich,Oscorp Industries,Air Force Pilot,12/03/2019
Todd Wade Irinaevich,Queen Industries,Air Force Pilot,22/09/2016
Wayne Wade Ivanovich,Central City Police Department,Photographer,26/07/2024
Romanoff Norman Tatianaevich,Fantastic Four,Archer,01/03/2023
Wayne Norman Nikolaevich,S.H.I.E.L.D.,Air Force Pilot,18/12/2020
Osborn Jason Ivanovich,Daily Planet,Archer,17/06/2017
Rand Barry Maryevich,Palmer Technologies,Air Force Pilot,28/03/2018
Watson Oliver Nataliaevich,Stark Industries,IT Specialist,24/12/2020
Zor-El Walter Maryevich,Fantastic Four,Archer,14/09/2019
Gale Daniel Olgaevich,Rand Enterprises,Agent,09/03/2019
Stark Daniel Sidorovich,Daily Planet,Air Force Pilot,12/12/2021
Maximoff Oliver Maryevich,Oscorp Industries,Journalist,17/04/2024
Storm David Olgaevich,Palmer Technologies,CEO,15/12/2023
Wilson Matt Ivanovich,Alias Investigations,Reporter,09/06/2020
Cho Daniel Svetlanaevich,Daily Planet,Air Force Pilot,08/12/2022
Rand David Petrovich,League of Assassins,Model,08/12/2020
Reilly Tony Svetlanaevich,Gamma Research,Reporter,08/03/2020
Cho Clark Tatianaevich,Fantastic Four,Soldier,13/10/2019
Cho Norman Dariaevich,SSR,Spy,31/12/2017
Jones Jason Nikolaevich,Army,IT Specialist,08/06/2019
Parker Wade Nikolaevich,Stark Industries,Lawyer,16/05/2018
Danvers Barry Nataliaevich,S.H.I.E.L.D.,Archer,22/10/2016
Wayne Matt Katerinaevich,Fantastic Four,Private Investigator,10/02/2020
Bishop Jason Petrovich,NASA,Scientist,17/11/2018
Allen Steve Svetlanaevich,Wayne Enterprises,Spy,21/04/2019
Palpatine Clark Maryevich,Rand Enterprises,Soldier,06/09/2020
Maximoff Walter Svetlanaevich,NASA,Scientist,05/01/2020
Smoak Norman Maryevich,Stark Industries,Soldier,08/08/2023
Wayne Wade Irinaevich,Wayne Enterprises,CEO,17/02/2020
Maximoff Jason Tatianaevich,Central City Police Department,CEO,02/04/2023
Cho Bruce Nataliaevich,Queen Industries,Scientist,10/09/2018
Gale Walter Maryevich,Alias Investigations,Spy,13/06/2018
White Steve Irinaevich,Queen Industries,Model,03/10/2021
Storm Ben Dariaevich,Oscorp Industries,Air Force Pilot,04/07/2018
Todd Jason Petrovich,Queen Industries,Archer,24/11/2017
Watson Bruce Irinaevich,Queen Industries,IT Specialist,09/11/2019
Reilly David Olgaevich,Alias Investigations,Model,03/05/2017
Watson Bruce Dariaevich,NASA,Journalist,26/09/2017
Cho David Dariaevich,CatCo Worldwide Media,Air Force Pilot,26/11/2017
Watson Oliver Elenaevich,S.H.I.E.L.D.,Reporter,23/10/2022
Carter Steve Ivanovich,SSR,Journalist,28/03/2020
Zor-El Steve Elenaevich,Daily Planet,Private Investigator,13/12/2020
Zor-El Oliver Maryevich,Rand Enterprises,IT Specialist,22/06/2020
Queen Bruce Sidorovich,Rand Enterprises,Journalist,02/06/2023
Cho Matt Ivanovich,Fantastic Four,Air Force Pilot,28/03/2017
Watson Steve Nikolaevich,Gamma Research,CEO,12/06/2017
Wayne Daniel Dariaevich,S.H.I.E.L.D.,Archer,31/10/2018
Bishop Peter Dariaevich,Stark Industries,IT Specialist,17/04/2018
Bishop Norman Katerinaevich,Gamma Research,Journalist,23/11/2023
Watson Barry Olgaevich,Rand Enterprises,Lawyer,22/01/2022
Zor-El Norman Maryevich,Rand Enterprises,Archer,07/08/2022
Wayne Tony Maryevich,Oscorp Industries,Journalist,13/03/2024
Cho Norman Sidorovich,Gamma Research,Spy,08/03/2021
Osborn Norman Dariaevich,Fantastic Four,Spy,18/01/2023
Osborn David Irinaevich,Stark Industries,Lawyer,13/01/2021
Watson Oliver Dariaevich,Rand Enterprises,Model,12/09/2019
Jones Barry Elenaevich,S.H.I.E.L.D.,Soldier,08/03/2024
Watson Bruce Dariaevich,Rand Enterprises,Journalist,15/01/2021
Queen David Ivanovich,League of Assassins,Agent,18/08/2023
Palpatine Peter Maryevich,S.H.I.E.L.D.,Photographer,29/04/2019
Smoak Oliver Petrovich,CatCo Worldwide Media,Model,21/02/2020
White Bruce Katerinaevich,Fantastic Four,Model,01/06/2024
Bishop Walter Katerinaevich,NASA,Spy,16/08/2016
Rogers Matt Sidorovich,Central City Police Department,CEO,16/09/2017
Jones Jason Elenaevich,Rand Enterprises,Agent,21/05/2019
Rogers Oliver Sidorovich,Alias Investigations,IT Specialist,16/12/2019
Romanoff Norman Katerinaevich,Queen Industries,Reporter,08/06/2024
Storm Steve Petrovich,Palmer Technologies,Model,22/06/2018
Storm Jason Ivanovich,Alias Investigations,Agent,25/05/2020
Rand Wade Olgaevich,Army,CEO,15/03/2021
Todd Wade Nikolaevich,Gamma Research,Spy,25/04/2023
Jones Walter Dariaevich,Army,Lawyer,03/04/2021
Smoak Ben Petrovich,Palmer Technologies,Photographer,29/12/2022
Maximoff Ben Nataliaevich,S.H.I.E.L.D.,Private Investigator,25/02/2022
Smoak Steve Petrovich,League of Assassins,Lawyer,21/08/2018
Murdock Jason Dariaevich,CatCo Worldwide Media,CEO,09/08/2016
Rogers Clark Elenaevich,Queen Industries,Scientist,21/10/2022
Osborn Oliver Maryevich,NASA,CEO,19/06/2022
Lane Matt Olgaevich,Central City Police Department,Archer,05/09/2020
Romanoff Ben Tatianaevich,Wayne Enterprises,Spy,19/10/2020
Wayne Bruce Katerinaevich,Stark Industries,Private Investigator,03/02/2022
Cain Ben Tatianaevich,CatCo Worldwide Media,Agent,16/05/2019
Parker Jason Elenaevich,SSR,Journalist,19/04/2017
Queen Bruce Maryevich,S.H.I.E.L.D.,Agent,30/12/2018
Storm Daniel Ivanovich,CatCo Worldwide Media,Private Investigator,27/08/2019
Todd Steve Ivanovich,League of Assassins,CEO,14/05/2024
Gale Wade Olgaevich,S.H.I.E.L.D.,IT Specialist,12/12/2016
Romanoff Walter Ivanovich,Wayne Enterprises,Model,18/10/2020
Cain Barry Irinaevich,S.H.I.E.L.D.,Journalist,19/12/2021
Parker Jason Nikolaevich,S.H.I.E.L.D.,Lawyer,17/10/2016
Palpatine Jason Svetlanaevich,CatCo Worldwide Media,Scientist,08/11/2022
Jones Wade Svetlanaevich,Rand Enterprises,IT Specialist,14/03/2023
Maximoff Matt Nataliaevich,League of Assassins,Spy,15/02/2023
Todd Oliver Olgaevich,CatCo Worldwide Media,Journalist,28/10/2022
Murdock Daniel Ivanovich,Central City Police Department,Soldier,07/11/2023
Stark Steve Dariaevich,Wayne Enterprises,CEO,21/04/2019
Romanoff Norman Maryevich,Rand Enterprises,Soldier,13/12/2021
Reilly Matt Petrovich,League of Assassins,Reporter,14/10/2020
Bishop Tony Irinaevich,CatCo Worldwide Media,Photographer,31/08/2018
Rand Peter Ivanovich,Wayne Enterprises,Model,03/06/2019
Rand Bruce Nikolaevich,Queen Industries,Model,17/09/2020
Todd David Irinaevich,S.H.I.E.L.D.,Archer,17/04/2022
Kent Walter Maryevich,S.H.I.E.L.D.,Journalist,12/06/2018
Watson Walter Ivanovich,Army,Air Force Pilot,31/03/2018
Smoak Tony Petrovich,Alias Investigations,Soldier,17/04/2022
Kent Jason Nataliaevich,CatCo Worldwide Media,Soldier,07/05/2023
Kent Ben Elenaevich,League of Assassins,Archer,09/04/2018
Rand Barry Petrovich,Army,Photographer,25/10/2018
Zor-El Wade Olgaevich,Oscorp Industries,Scientist,09/05/2021
Watson Norman Nataliaevich,Alias Investigations,Private Investigator,15/04/2018
Romanoff Barry Elenaevich,Rand Enterprises,CEO,31/03/2021
Rogers Steve Irinaevich,Queen Industries,Scientist,28/02/2024
Bishop Jason Petrovich,CatCo Worldwide Media,Private Investigator,04/09/2020
Wilson Peter Ivanovich,Oscorp Industries,CEO,07/12/2016
Jones Steve Katerinaevich,Army,CEO,24/12/2019
White Barry Elenaevich,Gamma Research,CEO,06/09/2018
Reilly Norman Tatianaevich,Daily Planet,IT Specialist,13/11/2021
Gale Barry Petrovich,Oscorp Industries,Agent,27/01/2020
Rand Tony Dariaevich,Wayne Enterprises,IT Specialist,06/01/2021
Wayne Peter Maryevich,CatCo Worldwide Media,Journalist,12/11/2021
Murdock Matt Tatianaevich,Stark Industries,Spy,10/11/2020
Romanoff Bruce Sidorovich,CatCo Worldwide Media,Photographer,06/02/2017
Maximoff Wade Olgaevich,S.H.I.E.L.D.,Private Investigator,01/12/2022
Allen Clark Ivanovich,Oscorp Industries,Model,11/04/2021
Cain Peter Tatianaevich,Central City Police Department,Photographer,22/05/2019
Palpatine Matt Irinaevich,Rand Enterprises,Scientist,08/01/2024
Cain Norman Svetlanaevich,S.H.I.E.L.D.,Air Force Pilot,16/05/2020
Zor-El Walter Petrovich,Central City Police Department,Agent,20/11/2022
Jones Peter Sidorovich,CatCo Worldwide Media,Soldier,22/03/2018
Cain Walter Tatianaevich,Queen Industries,Journalist,20/04/2021
Rand Wade Nataliaevich,S.H.I.E.L.D.,IT Specialist,20/12/2017
Romanoff Tony Maryevich,Central City Police Department,Air Force Pilot,25/04/2019
Reilly Tony Petrovich,Rand Enterprises,Air Force Pilot,24/08/2020
Lane Barry Katerinaevich,Gamma Research,Spy,15/01/2024
Wayne Walter Petrovich,League of Assassins,IT Specialist,12/01/2024
Murdock Oliver Maryevich,Stark Industries,Archer,30/04/2018
Queen Peter Ivanovich,Wayne Enterprises,Soldier,07/10/2023
Wilson Walter Maryevich,NASA,Lawyer,31/03/2024
Smoak Norman Svetlanaevich,Queen Industries,Agent,07/11/2021
Kent Peter Olgaevich,Queen Industries,CEO,18/04/2018
Carter Steve Dariaevich,Gamma Research,Lawyer,05/08/2022
Zor-El Peter Irinaevich,S.H.I.E.L.D.,Journalist,20/09/2019
Kent Walter Tatianaevich,Fantastic Four,Private Investigator,01/11/2023
Romanoff Matt Olgaevich,Queen Industries,Model,07/01/2023
Maximoff Steve Petrovich,Daily Planet,Reporter,15/10/2021
Cain Oliver Katerinaevich,S.H.I.E.L.D.,Soldier,15/09/2023
Lane David Irinaevich,Central City Police Department,Soldier,05/07/2022
Palpatine Ben Maryevich,Stark Industries,IT Specialist,03/07/2022
Danvers Walter Elenaevich,Palmer Technologies,Archer,13/07/2022
Todd Jason Sidorovich,Stark Industries,Agent,12/07/2021
Allen Wade Katerinaevich,Fantastic Four,IT Specialist,03/07/2017
Storm Peter Irinaevich,CatCo Worldwide Media,Journalist,25/03/2023
Stark Oliver Maryevich,CatCo Worldwide Media,Lawyer,12/07/2017
Palpatine Norman Katerinaevich,Queen Industries,Archer,28/08/2017
Rand Barry Olgaevich,Fantastic Four,Reporter,21/12/2023
Murdock Steve Nataliaevich,SSR,Model,30/07/2023
Bishop Walter Svetlanaevich,Central City Police Department,Photographer,09/08/2016
Cho Jason Ivanovich,Gamma Research,Air Force Pilot,19/12/2017
Rand Wade Svetlanaevich,Palmer Technologies,Archer,17/03/2023
Romanoff Norman Dariaevich,Stark Industries,Agent,17/06/2018
Reilly Clark Petrovich,Army,Lawyer,05/11/2018
Jones Ben Ivanovich,Fantastic Four,Spy,27/05/2021
Danvers Peter Irinaevich,Gamma Research,Photographer,14/08/2020
Watson Wade Svetlanaevich,Palmer Technologies,Spy,04/01/2017
Jones Peter Olgaevich,Stark Industries,Agent,19/08/2022
Parker David Olgaevich,Stark Industries,Photographer,21/08/2017
Lane Oliver Svetlanaevich,Wayne Enterprises,CEO,23/09/2022
Wilson Jason Olgaevich,Alias Investigations,Lawyer,12/04/2018
Wayne Jason Elenaevich,League of Assassins,Agent,08/04/2018
Todd Norman Nikolaevich,S.H.I.E.L.D.,CEO,28/02/2018
Osborn Oliver Irinaevich,Stark Industries,Archer,25/10/2021
Danvers Steve Nikolaevich,NASA,IT Specialist,05/09/2020
Kent Oliver Elenaevich,Queen Industries,Archer,23/08/2023
Stark Wade Maryevich,Fantastic Four,Journalist,21/05/2022
Murdock Walter Olgaevich,Wayne Enterprises,Journalist,18/07/2021
Cho Ben Dariaevich,CatCo Worldwide Media,Lawyer,13/03/2021
Romanoff Barry Elenaevich,Wayne Enterprises,Scientist,05/11/2017
Rogers Steve Nataliaevich,Wayne Enterprises,CEO,18/03/2017
Lane Matt Ivanovich,S.H.I.E.L.D.,Air Force Pilot,10/09/2017
Carter David Nikolaevich,Fantastic Four,Soldier,25/08/2023
Maximoff Barry Nikolaevich,Rand Enterprises,Soldier,24/04/2022
Watson Matt Tatianaevich,Daily Planet,Model,11/05/2018
Palpatine Steve Katerinaevich,Army,Lawyer,14/01/2020
Danvers Oliver Katerinaevich,Fantastic Four,Scientist,23/10/2018
Murdock Norman Irinaevich,S.H.I.E.L.D.,Reporter,08/05/2018
Storm Ben Petrovich,SSR,Soldier,16/01/2021
Kent Clark Ivanovich,League of Assassins,Journalist,06/07/2022
Rand Wade Sidorovich,Palmer Technologies,Journalist,06/10/2023
Wilson Bruce Nataliaevich,Queen Industries,Lawyer,21/09/2020
Maximoff Jason Elenaevich,League of Assassins,Soldier,27/08/2016
Lane Clark Nikolaevich,Gamma Research,Archer,02/08/2022
Stark Daniel Irinaevich,Wayne Enterprises,Scientist,22/04/2018
Osborn Oliver Tatianaevich,Rand Enterprises,Archer,06/10/2022
Wayne Peter Sidorovich,Gamma Research,Journalist,04/06/2018
Maximoff Jason Maryevich,Wayne Enterprises,Lawyer,06/12/2023
Kent Ben Tatianaevich,Queen Industries,Model,22/12/2017
Murdock Jason Irinaevich,Oscorp Industries,Agent,02/04/2024
Romanoff Daniel Maryevich,Fantastic Four,Scientist,24/08/2019
Cain Jason Irinaevich,Gamma Research,Agent,20/04/2018
Lane Steve Katerinaevich,Stark Industries,Photographer,27/07/2020
Gale Daniel Dariaevich,Queen Industries,Scientist,09/10/2018
Lane Clark Nataliaevich,CatCo Worldwide Media,Archer,28/03/2022
Murdock Oliver Sidorovich,CatCo Worldwide Media,Archer,27/07/2023
Palpatine Clark Ivanovich,CatCo Worldwide Media,Journalist,05/07/2022
Palpatine Daniel Nataliaevich,League of Assassins,Reporter,03/03/2017
Watson Clark Svetlanaevich,S.H.I.E.L.D.,Journalist,07/11/2019
Osborn Bruce Sidorovich,Oscorp Industries,CEO,04/08/2018
Bishop Steve Olgaevich,Gamma Research,Journalist,17/07/2021
Jones Matt Nataliaevich,Stark Industries,Reporter,30/07/2023
Wayne Walter Svetlanaevich,Central City Police Department,Agent,20/10/2021
Palpatine Norman Irinaevich,Army,Lawyer,23/12/2020
Danvers David Ivanovich,Daily Planet,Air Force Pilot,31/05/2019
Murdock Ben Tatianaevich,Rand Enterprises,Reporter,11/01/2024
White Barry Maryevich,NASA,Archer,11/10/2022
Osborn Walter Olgaevich,Central City Police Department,CEO,08/10/2016
Gale Daniel Dariaevich,S.H.I.E.L.D.,Photographer,19/02/2022
Danvers Peter Irinaevich,SSR,CEO,26/10/2017
Cain Daniel Svetlanaevich,Stark Industries,Journalist,04/06/2020
Todd Barry Ivanovich,NASA,Spy,24/04/2020
Murdock Tony Svetlanaevich,Daily Planet,Lawyer,24/03/2018
Rogers Oliver Dariaevich,NASA,Spy,28/11/2022
Murdock Barry Sidorovich,SSR,Air Force Pilot,22/07/2022
Watson Clark Nikolaevich,CatCo Worldwide Media,Archer,13/12/2017
Cho Walter Irinaevich,Gamma Research,Spy,03/12/2016
Parker David Tatianaevich,Daily Planet,CEO,01/08/2018
Smoak Walter Tatianaevich,NASA,Reporter,13/11/2018
Gale Wade Elenaevich,Army,IT Specialist,10/02/2019
Watson Bruce Ivanovich,Alias Investigations,Air Force Pilot,17/09/2016
Rogers Oliver Tatianaevich,League of Assassins,Photographer,16/06/2019
Smoak Bruce Irinaevich,S.H.I.E.L.D.,Air Force Pilot,01/03/2021
Osborn Steve Sidorovich,Stark Industries,Scientist,28/05/2019
Gale David Maryevich,Oscorp Industries,Reporter,23/04/2017
Rand Steve Tatianaevich,Stark Industries,Model,28/06/2024
Lane Tony Sidorovich,Queen Industries,Archer,07/01/2018
Wayne Jason Sidorovich,Rand Enterprises,Air Force Pilot,14/03/2023
Carter Wade Irinaevich,League of Assassins,Air Force Pilot,25/05/2023
Smoak Oliver Irinaevich,Queen Industries,Model,05/01/2021
Rogers Tony Irinaevich,Stark Industries,Agent,12/06/2021
Rand David Maryevich,SSR,CEO,05/04/2019
Cho Walter Irinaevich,Wayne Enterprises,Scientist,18/02/2021
Cho Wade Irinaevich,Oscorp Industries,IT Specialist,17/12/2023
Wilson Wade Olgaevich,Fantastic Four,Spy,16/12/2019
Wilson Norman Sidorovich,S.H.I.E.L.D.,Model,16/04/2022
Watson Peter Irinaevich,Stark Industries,Agent,14/08/2016
White David Ivanovich,Oscorp Industries,Archer,22/12/2021
Wayne Barry Katerinaevich,NASA,Journalist,11/06/2022
Todd Clark Olgaevich,Fantastic Four,CEO,13/08/2019
Wilson Matt Petrovich,CatCo Worldwide Media,IT Specialist,07/07/2021
Watson Walter Nataliaevich,Queen Industries,Photographer,31/01/2020
Watson Norman Ivanovich,Central City Police Department,Archer,20/01/2022
White Oliver Katerinaevich,Queen Industries,Private Investigator,05/09/2023
Allen David Nataliaevich,League of Assassins,Private Investigator,24/11/2016
Queen Matt Nataliaevich,Oscorp Industries,Spy,14/03/2018
Watson Walter Elenaevich,League of Assassins,Archer,16/11/2020
Wayne Walter Tatianaevich,SSR,Agent,13/08/2020
Danvers Tony Nataliaevich,Rand Enterprises,Private Investigator,15/06/2018
Osborn Wade Tatianaevich,S.H.I.E.L.D.,Lawyer,22/08/2023
Todd Norman Svetlanaevich,Army,Spy,11/04/2020
Osborn Clark Olgaevich,SSR,Reporter,12/02/2017
Rand Oliver Dariaevich,Palmer Technologies,Lawyer,15/01/2019
Cho Matt Nataliaevich,SSR,Private Investigator,06/01/2021
Bishop David Dariaevich,SSR,Agent,12/04/2018
Parker Ben Katerinaevich,Rand Enterprises,Journalist,19/07/2017
Murdock Daniel Maryevich,S.H.I.E.L.D.,Soldier,03/03/2019
Palpatine Walter Dariaevich,SSR,Journalist,06/04/2018
White Walter Olgaevich,CatCo Worldwide Media,Air Force Pilot,04/06/2018
Allen Ben Nikolaevich,SSR,Archer,09/07/2019
White Wade Olgaevich,CatCo Worldwide Media,Agent,18/11/2021
Queen Oliver Olgaevich,Queen Industries,Reporter,27/02/2024
Watson Jason Nikolaevich,Queen Industries,Scientist,28/02/2023
Wilson Clark Dariaevich,Gamma Research,Scientist,01/01/2017
Rogers Steve Irinaevich,Army,Model,13/03/2018
Queen Tony Maryevich,Oscorp Industries,CEO,02/06/2018
Osborn Norman Tatianaevich,League of Assassins,Reporter,12/01/2024
Kent Walter Elenaevich,Rand Enterprises,Air Force Pilot,19/02/2021
Kent Tony Ivanovich,Oscorp Industries,Agent,04/03/2023
Bishop Oliver Tatianaevich,Queen Industries,IT Specialist,08/07/2018
White Oliver Olgaevich,Alias Investigations,Agent,23/04/2018
Reilly Barry Nikolaevich,Stark Industries,Soldier,23/06/2017
Stark Steve Svetlanaevich,SSR,Model,10/06/2022
Stark Daniel Svetlanaevich,Central City Police Department,Agent,29/09/2017
Parker Bruce Ivanovich,Alias Investigations,Soldier,15/10/2022
Lane David Irinaevich,NASA,IT Specialist,28/03/2019
Allen Steve Olgaevich,NASA,Spy,01/08/2020
Rand Bruce Irinaevich,Queen Industries,Journalist,14/09/2016
Smoak Bruce Dariaevich,Daily Planet,Air Force Pilot,01/06/2022
Osborn Steve Maryevich,SSR,Air Force Pilot,30/05/2018
Gale Jason Olgaevich,CatCo Worldwide Media,Spy,11/11/2023
