Full Name,Department,Job Title,Hiring day
Reilly Steve Elenaevich,Palmer Technologies,Lawyer,20/08/2016
Kent Tony Irinaevich,SSR,Archer,23/07/2017
Cho Daniel Nikolaevich,Rand Enterprises,Agent,21/11/2019
Jones David Nikolaevich,Central City Police Department,IT Specialist,24/08/2022
Cain Bruce Irinaevich,Oscorp Industries,Scientist,12/03/2023
Lane Norman Nikolaevich,Gamma Research,Air Force Pilot,18/08/2018
Todd David Katerinaevich,NASA,Air Force Pilot,21/05/2022
Rogers Clark Petrovich,Palmer Technologies,IT Specialist,11/01/2017
Watson Bruce Nikolaevich,NASA,Reporter,08/05/2024
Watson Clark Svetlanaevich,SSR,Photographer,12/01/2022
Murdock Matt Petrovich,NASA,Agent,06/10/2017
Carter Daniel Svetlanaevich,League of Assassins,Soldier,15/01/2022
Queen Clark Irinaevich,Rand Enterprises,Model,22/09/2016
Lane Bruce Irinaevich,CatCo Worldwide Media,Photographer,19/02/2017
Gale Norman Olgaevich,Central City Police Department,Model,01/10/2023
Jones Bruce Petrovich,Queen Industries,Soldier,13/01/2023
Allen Daniel Irinaevich,CatCo Worldwide Media,Soldier,27/09/2018
Parker David Dariaevich,S.H.I.E.L.D.,Soldier,28/07/2024
Romanoff Wade Elenaevich,Fantastic Four,IT Specialist,17/11/2018
Storm Ben Nataliaevich,Stark Industries,Agent,04/02/2022
Allen Peter Tatianaevich,S.H.I.E.L.D.,Photographer,24/04/2022
Bishop Peter Svetlanaevich,Army,Archer,07/07/2018
Zor-El Oliver Dariaevich,Fantastic Four,Private Investigator,25/11/2023
Cain Peter Katerinaevich,Alias Investigations,Journalist,09/03/2018
Cain Walter Nataliaevich,SSR,Archer,05/04/2023
Cain Daniel Irinaevich,Palmer Technologies,Agent,14/03/2019
Smoak Wade Dariaevich,Wayne Enterprises,IT Specialist,17/05/2018
Storm Daniel Katerinaevich,Wayne Enterprises,Photographer,27/10/2017
Todd Steve Nataliaevich,Fantastic Four,Spy,24/03/2019
Allen Peter Katerinaevich,Daily Planet,IT Specialist,17/09/2020
Wilson Norman Nataliaevich,NASA,Journalist,15/06/2023
White Matt Olgaevich,Central City Police Department,Lawyer,01/06/2022
Carter Barry Dariaevich,Oscorp Industries,Private Investigator,28/01/2018
Osborn Barry Nikolaevich,Wayne Enterprises,Spy,13/09/2022
Lane Oliver Sidorovich,Gamma Research,Air Force Pilot,01/04/2021
Cain Wade Dariaevich,Alias Investigations,IT Specialist,16/01/2023
Gale Jason Sidorovich,Rand Enterprises,CEO,15/04/2020
Gale Matt Svetlanaevich,NASA,Private Investigator,11/01/2017
Murdock Jason Irinaevich,Wayne Enterprises,Spy,08/11/2023
Wilson Matt Nataliaevich,Palmer Technologies,Model,11/04/2022
White Matt Svetlanaevich,S.H.I.E.L.D.,Private Investigator,13/12/2022
White Walter Katerinaevich,SSR,IT Specialist,13/01/2021
Palpatine Tony Svetlanaevich,Oscorp Industries,Reporter,22/08/2017
Romanoff Peter Petrovich,Oscorp Industries,Model,14/05/2022
Lane Barry Katerinaevich,S.H.I.E.L.D.,CEO,25/03/2020
Cho Bruce Nataliaevich,Stark Industries,Agent,20/07/2021
Murdock Oliver Elenaevich,Army,Lawyer,15/12/2016
White Steve Sidorovich,S.H.I.E.L.D.,Journalist,28/10/2020
Romanoff Tony Ivanovich,Stark Industries,Journalist,20/04/2022
Smoak Daniel Katerinaevich,League of Assassins,Scientist,24/11/2018
Carter Matt Olgaevich,Gamma Research,IT Specialist,05/02/2020
Wayne Wade Svetlanaevich,Oscorp Industries,Agent,26/06/2019
Carter Norman Nataliaevich,Central City Police Department,IT Specialist,17/10/2020
Queen Steve Sidorovich,League of Assassins,Photographer,10/01/2018
Bishop Barry Elenaevich,NASA,Photographer,03/03/2019
Queen Ben Maryevich,Oscorp Industries,Private Investigator,22/08/2022
Gale Steve Nikolaevich,Oscorp Industries,Model,06/03/2022
Osborn Clark Olgaevich,Army,Reporter,12/11/2016
Zor-El Tony Nataliaevich,Wayne Enterprises,Spy,11/03/2018
Romanoff Peter Irinaevich,Queen Industries,Soldier,23/01/2019
Kent Norman Nataliaevich,Alias Investigations,Agent,27/01/2024
Maximoff Wade Katerinaevich,NASA,Lawyer,17/12/2019
Rogers Oliver Petrovich,Oscorp Industries,Model,13/09/2017
Todd David Nataliaevich,Stark Industries,Model,30/12/2016
Parker Wade Sidorovich,SSR,Reporter,16/12/2022
Carter Ben Irinaevich,Daily Planet,Scientist,14/10/2018
Jones Steve Tatianaevich,SSR,Reporter,18/06/2021
Rogers Barry Sidorovich,CatCo Worldwide Media,Reporter,11/09/2018
Gale Steve Tatianaevich,Alias Investigations,Soldier,22/03/2021
Zor-El Jason Maryevich,Stark Industries,Reporter,07/07/2019
Maximoff Bruce Petrovich,Alias Investigations,Air Force Pilot,10/05/2020
Todd David Elenaevich,Wayne Enterprises,Reporter,11/03/2019
Carter Wade Elenaevich,Daily Planet,Lawyer,04/04/2019
Stark Matt Sidorovich,Stark Industries,Model,30/03/2018
Smoak Tony Maryevich,Rand Enterprises,Private Investigator,11/01/2020
Wilson Tony Sidorovich,CatCo Worldwide Media,Spy,04/03/2023
Danvers Steve Nikolaevich,S.H.I.E.L.D.,Model,25/12/2019
Queen Jason Olgaevich,SSR,Scientist,14/04/2022
Allen Steve Petrovich,S.H.I.E.L.D.,Agent,20/03/2017
Rand Clark Nataliaevich,Oscorp Industries,Private Investigator,03/12/2018
Queen Peter Nikolaevich,Oscorp Industries,Journalist,18/11/2018
Wayne Wade Olgaevich,Stark Industries,CEO,08/10/2020
Danvers Tony Tatianaevich,League of Assassins,Lawyer,06/08/2018
Wayne Oliver Dariaevich,NASA,IT Specialist,02/04/2023
Murdock Tony Elenaevich,CatCo Worldwide Media,Private Investigator,09/02/2023
Jones Walter Katerinaevich,League of Assassins,Journalist,15/11/2016
Todd Wade Maryevich,S.H.I.E.L.D.,Air Force Pilot,20/01/2024
Murdock Steve Irinaevich,S.H.I.E.L.D.,Spy,19/09/2019
Osborn Daniel Irinaevich,Central City Police Department,Lawyer,06/08/2018
Lane Oliver Nataliaevich,Gamma Research,Soldier,23/01/2019
Wilson David Irinaevich,Wayne Enterprises,Journalist,26/04/2022
Storm Jason Ivanovich,Queen Industries,Journalist,18/09/2016
Rogers Daniel Katerinaevich,Alias Investigations,Model,26/01/2021
Zor-El Walter Maryevich,Alias Investigations,Spy,21/05/2018
White Walter Svetlanaevich,Oscorp Industries,Journalist,18/01/2023
Palpatine Wade Irinaevich,Central City Police Department,Reporter,14/01/2020
Palpatine Peter Petrovich,Stark Industries,Air Force Pilot,11/03/2020
Danvers Walter Maryevich,NASA,Model,27/08/2021
Lane Matt Katerinaevich,Alias Investigations,Private Investigator,14/03/2023
Rand Tony Petrovich,SSR,Spy,20/06/2021
Carter Matt Maryevich,Queen Industries,Photographer,10/06/2020
Parker Daniel Olgaevich,Rand Enterprises,Scientist,10/08/2022
White David Olgaevich,Queen Industries,Scientist,08/01/2018
Danvers Peter Sidorovich,Fantastic Four,Soldier,03/09/2016
Smoak Jason Ivanovich,Alias Investigations,Archer,05/03/2024
Allen Wade Nataliaevich,NASA,CEO,20/06/2018
Kent Walter Sidorovich,League of Assassins,Model,05/04/2017
Queen Barry Ivanovich,Gamma Research,Journalist,20/12/2021
Carter Norman Elenaevich,Rand Enterprises,Lawyer,01/05/2022
Cho Oliver Nataliaevich,Army,Scientist,26/05/2019
Stark Barry Ivanovich,Central City Police Department,Agent,13/10/2022
Danvers Barry Sidorovich,Army,Reporter,11/07/2018
Wilson Oliver Petrovich,League of Assassins,Agent,12/12/2018
Allen Barry Ivanovich,Palmer Technologies,Archer,12/05/2021
Allen Ben Nataliaevich,Palmer Technologies,Spy,13/01/2021
Watson Matt Dariaevich,Wayne Enterprises,Journalist,14/06/2018
Smoak Walter Elenaevich,Rand Enterprises,Journalist,08/11/2017
Stark Peter Sidorovich,S.H.I.E.L.D.,Soldier,29/07/2020
Parker Tony Maryevich,Palmer Technologies,CEO,21/03/2021
Rand David Ivanovich,Oscorp Industries,Model,20/04/2022
Reilly Clark Katerinaevich,Alias Investigations,Private Investigator,30/04/2018
Murdock Clark Svetlanaevich,Daily Planet,Reporter,31/10/2018
Wilson David Nikolaevich,Queen Industries,Private Investigator,17/07/2019
Kent Tony Ivanovich,Army,Air Force Pilot,19/12/2018
Carter David Irinaevich,League of Assassins,Scientist,27/02/2019
Allen Walter Irinaevich,Queen Industries,Reporter,09/08/2020
Kent Jason Ivanovich,Palmer Technologies,Journalist,12/04/2021
Murdock Tony Maryevich,Daily Planet,Archer,25/03/2023
Maximoff Oliver Dariaevich,SSR,Photographer,26/11/2022
Lane David Nataliaevich,Gamma Research,Private Investigator,22/11/2018
Cho Tony Tatianaevich,Central City Police Department,IT Specialist,31/01/2022
Carter Norman Maryevich,Central City Police Department,Private Investigator,16/06/2024
Jones Tony Irinaevich,Gamma Research,Reporter,19/12/2016
Queen Matt Maryevich,Oscorp Industries,Photographer,04/11/2016
Palpatine Ben Nataliaevich,Gamma Research,CEO,10/07/2021
Osborn Matt Petrovich,Fantastic Four,Photographer,09/10/2019
Rand David Sidorovich,Palmer Technologies,Agent,14/04/2020
Danvers Ben Irinaevich,Wayne Enterprises,Journalist,23/11/2016
Allen Clark Nataliaevich,Central City Police Department,Model,09/10/2019
Todd Peter Olgaevich,Rand Enterprises,IT Specialist,06/08/2022
Carter Jason Elenaevich,Queen Industries,Journalist,13/03/2020
Gale Peter Olgaevich,S.H.I.E.L.D.,Soldier,28/05/2017
Allen Ben Irinaevich,Wayne Enterprises,Air Force Pilot,04/05/2021
Romanoff Ben Katerinaevich,Wayne Enterprises,IT Specialist,05/11/2023
Allen Bruce Svetlanaevich,Wayne Enterprises,Journalist,26/01/2020
Rogers Jason Dariaevich,S.H.I.E.L.D.,Soldier,28/02/2024
Watson Daniel Svetlanaevich,Daily Planet,Private Investigator,11/10/2023
Watson Jason Elenaevich,Wayne Enterprises,Photographer,10/09/2017
Reilly Walter Svetlanaevich,Oscorp Industries,Private Investigator,11/08/2016
White Bruce Ivanovich,Stark Industries,Soldier,06/01/2024
Palpatine Peter Dariaevich,SSR,Private Investigator,19/04/2018
Carter Oliver Olgaevich,S.H.I.E.L.D.,Private Investigator,03/01/2018
Kent Clark Ivanovich,Stark Industries,Lawyer,25/12/2022
Bishop Bruce Elenaevich,SSR,Private Investigator,30/05/2024
Rogers Peter Svetlanaevich,NASA,Photographer,21/01/2019
Bishop Ben Maryevich,CatCo Worldwide Media,Agent,11/03/2021
Smoak Wade Nataliaevich,Oscorp Industries,Model,11/07/2020
Smoak Jason Sidorovich,Queen Industries,Soldier,07/12/2021
Kent Peter Ivanovich,Oscorp Industries,Photographer,03/10/2016
Gale Bruce Irinaevich,Daily Planet,Spy,08/08/2019
Danvers Barry Nikolaevich,CatCo Worldwide Media,Model,06/07/2024
Danvers Peter Petrovich,Rand Enterprises,Spy,11/05/2018
Todd Peter Nikolaevich,NASA,Agent,08/11/2018
Parker David Katerinaevich,Daily Planet,Private Investigator,11/01/2017
Kent Steve Svetlanaevich,Alias Investigations,Agent,26/10/2020
Parker Ben Irinaevich,Oscorp Industries,Agent,19/10/2021
Bishop Norman Maryevich,Central City Police Department,Archer,24/03/2024
Bishop Tony Elenaevich,Central City Police Department,CEO,15/11/2018
Watson Oliver Maryevich,Gamma Research,Model,29/09/2022
Rogers Clark Ivanovich,Rand Enterprises,Photographer,02/09/2019
Romanoff Jason Petrovich,Alias Investigations,Lawyer,05/09/2017
Watson Steve Petrovich,Alias Investigations,Agent,02/06/2022
Osborn Oliver Sidorovich,Stark Industries,Spy,31/10/2017
Osborn Peter Nataliaevich,Central City Police Department,Scientist,07/12/2020
Palpatine Clark Olgaevich,League of Assassins,Journalist,15/07/2020
Rogers Norman Dariaevich,Central City Police Department,IT Specialist,11/04/2020
Storm Barry Elenaevich,Alias Investigations,IT Specialist,13/12/2019
Parker Daniel Tatianaevich,SSR,Photographer,09/01/2019
Storm Barry Irinaevich,Wayne Enterprises,CEO,09/09/2017
Danvers Jason Nikolaevich,NASA,Scientist,09/10/2019
Danvers Clark Tatianaevich,Wayne Enterprises,Journalist,05/07/2019
Carter Oliver Olgaevich,Queen Industries,Air Force Pilot,23/10/2017
Jones Barry Ivanovich,Fantastic Four,Air Force Pilot,01/10/2021
Bishop Matt Ivanovich,Daily Planet,Lawyer,13/05/2018
Rogers David Elenaevich,Oscorp Industries,Air Force Pilot,26/01/2018
Reilly Clark Katerinaevich,Alias Investigations,IT Specialist,18/11/2022
Carter Steve Petrovich,SSR,Archer,06/03/2018
Gale Clark Elenaevich,Queen Industries,Air Force Pilot,11/08/2018
Queen Oliver Irinaevich,SSR,IT Specialist,12/02/2024
Wayne Barry Katerinaevich,Alias Investigations,Spy,06/03/2024
White Matt Olgaevich,Alias Investigations,Scientist,04/04/2024
Carter David Nataliaevich,S.H.I.E.L.D.,Air Force Pilot,10/07/2018
Osborn Daniel Irinaevich,Queen Industries,Lawyer,13/04/2023
Danvers Clark Ivanovich,Rand Enterprises,Agent,07/12/2020
Bishop Steve Svetlanaevich,Daily Planet,Photographer,15/11/2022
Danvers Barry Olgaevich,CatCo Worldwide Media,Private Investigator,31/08/2017
Allen Tony Dariaevich,Oscorp Industries,Journalist,18/04/2023
Bishop Daniel Petrovich,S.H.I.E.L.D.,Photographer,24/11/2017
Maximoff Peter Katerinaevich,Army,Soldier,31/07/2018
Cain Ben Olgaevich,Central City Police Department,Private Investigator,11/01/2021
Gale Tony Nataliaevich,Alias Investigations,CEO,20/10/2021
Maximoff Oliver Petrovich,NASA,Air Force Pilot,23/08/2020
Kent Norman Sidorovich,S.H.I.E.L.D.,Private Investigator,29/07/2021
Zor-El Bruce Sidorovich,Palmer Technologies,Spy,22/02/2018
Todd Jason Olgaevich,Daily Planet,Private Investigator,02/08/2022
Cho Tony Olgaevich,CatCo Worldwide Media,Air Force Pilot,30/10/2023
Osborn Peter Tatianaevich,Daily Planet,Photographer,10/09/2016
Parker Barry Irinaevich,Alias Investigations,IT Specialist,16/03/2021
White Jason Nikolaevich,Daily Planet,Spy,16/08/2021
Wayne Daniel Nikolaevich,CatCo Worldwide Media,Scientist,15/10/2019
Storm Barry Petrovich,Army,Photographer,18/01/2024
Kent Peter Tatianaevich,Oscorp Industries,Soldier,06/12/2021
Gale Steve Dariaevich,Oscorp Industries,Model,14/11/2020
Wayne Tony Katerinaevich,Army,Reporter,13/11/2018
Wilson Daniel Tatianaevich,Central City Police Department,Soldier,16/06/2024
Todd Norman Dariaevich,CatCo Worldwide Media,Reporter,23/04/2021
Reilly Ben Maryevich,Gamma Research,Photographer,15/06/2023
Watson Peter Sidorovich,SSR,IT Specialist,04/03/2023
Stark Daniel Ivanovich,League of Assassins,Spy,03/11/2020
Watson Ben Nataliaevich,SSR,Private Investigator,19/10/2016
Wilson Oliver Tatianaevich,Rand Enterprises,CEO,14/06/2022
Danvers Steve Nataliaevich,S.H.I.E.L.D.,Agent,02/09/2020
Parker Steve Olgaevich,Palmer Technologies,Reporter,23/04/2017
Osborn Tony Dariaevich,NASA,Agent,14/01/2020
Watson Tony Nataliaevich,Palmer Technologies,Model,05/11/2019
Romanoff Ben Maryevich,Wayne Enterprises,Agent,16/06/2020
Rogers Tony Nataliaevich,SSR,CEO,06/06/2021
White Clark Dariaevich,Fantastic Four,Model,05/06/2024
Osborn David Nikolaevich,SSR,Soldier,11/10/2016
Stark Ben Tatianaevich,Rand Enterprises,Spy,20/05/2017
Cho Oliver Nataliaevich,S.H.I.E.L.D.,Reporter,01/02/2018
Todd Wade Katerinaevich,Fantastic Four,Soldier,29/04/2019
Rogers Oliver Sidorovich,Army,Air Force Pilot,11/04/2022
Bishop Daniel Maryevich,Fantastic Four,CEO,10/09/2021
Maximoff Matt Tatianaevich,S.H.I.E.L.D.,Air Force Pilot,21/02/2024
Bishop Daniel Svetlanaevich,Fantastic Four,Lawyer,01/09/2021
Lane Ben Sidorovich,Wayne Enterprises,Photographer,09/12/2019
Palpatine David Olgaevich,NASA,Soldier,22/07/2023
Zor-El Daniel Elenaevich,SSR,Archer,24/01/2024
Rogers Bruce Ivanovich,Wayne Enterprises,Photographer,11/05/2019
Wilson Steve Nataliaevich,Rand Enterprises,Model,17/05/2021
Jones Ben Nikolaevich,Oscorp Industries,Soldier,15/10/2018
Jones Tony Petrovich,Rand Enterprises,Agent,25/12/2017
Palpatine Oliver Petrovich,Stark Industries,Lawyer,30/07/2022
Allen Ben Nataliaevich,Wayne Enterprises,Photographer,17/10/2020
Wilson Bruce Sidorovich,Central City Police Department,CEO,21/07/2021
Palpatine Steve Tatianaevich,Alias Investigations,IT Specialist,05/07/2018
Wilson Barry Elenaevich,Stark Industries,Reporter,10/01/2023
Palpatine Clark Elenaevich,Central City Police Department,Journalist,21/05/2022
Queen Bruce Katerinaevich,Alias Investigations,Reporter,28/01/2022
Romanoff Clark Svetlanaevich,Stark Industries,CEO,27/04/2023
Watson Matt Irinaevich,Queen Industries,IT Specialist,18/05/2018
Rand Peter Irinaevich,Gamma Research,Soldier,13/03/2024
Smoak Peter Tatianaevich,Army,IT Specialist,05/06/2017
Reilly Oliver Dariaevich,NASA,Lawyer,27/01/2019
Murdock Walter Irinaevich,S.H.I.E.L.D.,Agent,31/05/2022
Jones Jason Katerinaevich,Central City Police Department,Scientist,02/08/2021
Palpatine Norman Nikolaevich,CatCo Worldwide Media,Air Force Pilot,26/01/2020
Lane Barry Elenaevich,Central City Police Department,Journalist,09/02/2022
Romanoff Tony Ivanovich,Palmer Technologies,Spy,16/08/2018
Parker Steve Ivanovich,League of Assassins,Air Force Pilot,18/01/2021
Allen Bruce Irinaevich,Palmer Technologies,Lawyer,13/09/2017
Allen Barry Nataliaevich,S.H.I.E.L.D.,Archer,11/12/2018
Parker Clark Maryevich,S.H.I.E.L.D.,Lawyer,12/10/2023
Storm Daniel Irinaevich,Wayne Enterprises,Photographer,13/01/2021
Gale Ben Elenaevich,Army,IT Specialist,26/04/2019
Cho David Tatianaevich,S.H.I.E.L.D.,Soldier,23/07/2017
Lane Wade Petrovich,League of Assassins,CEO,16/02/2019
Allen Ben Maryevich,Palmer Technologies,Archer,18/03/2019
Osborn Ben Irinaevich,Queen Industries,Private Investigator,19/08/2018
Lane Matt Petrovich,Palmer Technologies,Scientist,07/06/2022
Danvers Bruce Irinaevich,Wayne Enterprises,Model,25/02/2018
Stark Oliver Nikolaevich,Fantastic Four,Model,16/11/2023
Queen Peter Ivanovich,Palmer Technologies,CEO,06/12/2020
Palpatine Matt Petrovich,Stark Industries,CEO,02/04/2022
Palpatine Ben Maryevich,Gamma Research,Model,10/07/2019
Wilson Ben Svetlanaevich,Daily Planet,Photographer,21/03/2019
Wayne Ben Petrovich,SSR,Air Force Pilot,06/11/2016
Osborn David Olgaevich,Stark Industries,CEO,09/11/2023
Stark Clark Nataliaevich,Palmer Technologies,Model,09/01/2020
Storm Wade Dariaevich,Gamma Research,Spy,19/11/2021
Smoak Clark Elenaevich,Wayne Enterprises,Spy,08/01/2019
Smoak Steve Elenaevich,Palmer Technologies,Soldier,10/09/2022
Murdock Norman Irinaevich,NASA,Air Force Pilot,25/04/2017
Osborn Norman Nikolaevich,Daily Planet,Model,02/06/2022
Maximoff Oliver Sidorovich,NASA,Lawyer,01/10/2021
Cain Oliver Nataliaevich,Oscorp Industries,Soldier,01/08/2019
Danvers Steve Olgaevich,Wayne Enterprises,Reporter,23/06/2022
Todd Daniel Irinaevich,Daily Planet,CEO,20/08/2017
Palpatine Norman Nikolaevich,CatCo Worldwide Media,Lawyer,02/03/2022
Parker Tony Irinaevich,Oscorp Industries,Soldier,27/10/2019
Danvers Jason Elenaevich,Rand Enterprises,Model,12/02/2017
Smoak Walter Nikolaevich,Gamma Research,Model,13/09/2017
Stark Clark Maryevich,Army,Spy,16/05/2022
Stark Wade Petrovich,Daily Planet,Agent,29/11/2017
Todd Bruce Nataliaevich,Central City Police Department,IT Specialist,19/10/2018
Todd Daniel Nikolaevich,NASA,Spy,17/08/2017
Osborn Steve Tatianaevich,SSR,Journalist,01/08/2024
Kent Matt Nataliaevich,Rand Enterprises,CEO,13/02/2018
Murdock Clark Elenaevich,Daily Planet,Journalist,28/08/2022
Queen Matt Ivanovich,NASA,IT Specialist,25/01/2020
Watson Peter Katerinaevich,Queen Industries,Lawyer,26/05/2018
Cain Jason Nikolaevich,Oscorp Industries,Air Force Pilot,03/09/2019
Allen Barry Olgaevich,Gamma Research,Archer,17/08/2021
Storm David Sidorovich,Central City Police Department,Spy,06/10/2023
Jones Wade Nikolaevich,Stark Industries,Spy,21/01/2024
Zor-El Steve Ivanovich,Palmer Technologies,Photographer,08/08/2016
Reilly Norman Olgaevich,Daily Planet,Photographer,02/12/2018
Wilson Clark Dariaevich,Fantastic Four,Archer,02/02/2021
Queen Peter Irinaevich,Rand Enterprises,Scientist,13/04/2024
Maximoff Walter Svetlanaevich,Daily Planet,Soldier,01/09/2019
Stark Jason Sidorovich,Stark Industries,Air Force Pilot,22/11/2016
Gale Norman Dariaevich,S.H.I.E.L.D.,Scientist,02/03/2019
Bishop Tony Sidorovich,Daily Planet,Soldier,25/11/2016
Stark Tony Maryevich,Rand Enterprises,Air Force Pilot,29/11/2017
White Jason Ivanovich,S.H.I.E.L.D.,Model,16/06/2019
Allen Steve Sidorovich,NASA,Photographer,01/08/2022
Stark Norman Olgaevich,S.H.I.E.L.D.,Soldier,26/10/2021
Murdock Walter Olgaevich,Daily Planet,Journalist,15/05/2024
Allen Bruce Dariaevich,Daily Planet,Soldier,14/02/2020
Osborn David Nataliaevich,SSR,Photographer,07/08/2022
Murdock Walter Sidorovich,Wayne Enterprises,Private Investigator,06/08/2016
Todd David Nikolaevich,Stark Industries,Air Force Pilot,04/08/2021
Zor-El Matt Tatianaevich,SSR,Private Investigator,02/11/2021
Queen Barry Dariaevich,Oscorp Industries,CEO,01/08/2023
Gale Barry Olgaevich,Oscorp Industries,Lawyer,16/08/2018
Storm Steve Maryevich,Central City Police Department,Reporter,26/04/2021
Wilson Tony Irinaevich,Alias Investigations,Air Force Pilot,02/12/2019
Lane Matt Maryevich,Stark Industries,Private Investigator,11/06/2022
Watson Matt Katerinaevich,Stark Industries,Journalist,22/07/2022
Wayne Steve Elenaevich,Palmer Technologies,CEO,06/02/2024
Lane Steve Sidorovich,Daily Planet,Scientist,01/01/2024
Lane Oliver Petrovich,Wayne Enterprises,Photographer,17/02/2020
Maximoff Matt Nikolaevich,Gamma Research,IT Specialist,12/12/2018
Jones Matt Svetlanaevich,Stark Industries,Scientist,03/02/2022
White Bruce Sidorovich,Stark Industries,Reporter,01/08/2023
Kent Daniel Tatianaevich,Stark Industries,Soldier,20/11/2022
Reilly Clark Dariaevich,Central City Police Department,Private Investigator,09/11/2023
Romanoff Bruce Petrovich,Oscorp Industries,Photographer,25/10/2016
Danvers Peter Petrovich,Wayne Enterprises,Agent,29/06/2019
Kent David Katerinaevich,S.H.I.E.L.D.,Model,29/05/2017
Wayne Oliver Petrovich,Stark Industries,Journalist,23/12/2021
Kent Oliver Katerinaevich,Gamma Research,Air Force Pilot,25/06/2023
Rogers Ben Tatianaevich,Alias Investigations,Agent,17/05/2018
Lane Barry Irinaevich,Central City Police Department,CEO,02/12/2020
Stark Barry Elenaevich,Palmer Technologies,Scientist,21/01/2020
Osborn Tony Olgaevich,Wayne Enterprises,Archer,13/12/2016
Smoak Tony Elenaevich,S.H.I.E.L.D.,Air Force Pilot,23/04/2019
Palpatine Walter Svetlanaevich,Fantastic Four,Scientist,29/03/2017
Palpatine Oliver Svetlanaevich,S.H.I.E.L.D.,CEO,15/03/2021
Storm Steve Ivanovich,SSR,Agent,23/09/2021
Palpatine Norman Nataliaevich,S.H.I.E.L.D.,Journalist,24/08/2021
Lane Wade Petrovich,Rand Enterprises,Scientist,17/12/2019
Wayne David Petrovich,Daily Planet,Soldier,11/09/2021
Queen Ben Svetlanaevich,Palmer Technologies,IT Specialist,04/09/2022
Murdock Norman Dariaevich,Central City Police Department,Lawyer,18/11/2023
Queen Jason Ivanovich,Central City Police Department,Scientist,19/03/2018
Lane Wade Tatianaevich,S.H.I.E.L.D.,Spy,28/02/2023
Reilly Oliver Sidorovich,Wayne Enterprises,Photographer,16/05/2024
Carter Ben Irinaevich,Fantastic Four,Model,14/10/2016
Maximoff Clark Nataliaevich,Queen Industries,CEO,29/11/2022
Bishop Jason Olgaevich,Rand Enterprises,Private Investigator,06/05/2019
White Oliver Nataliaevich,NASA,Journalist,10/09/2018
Rogers Tony Ivanovich,Oscorp Industries,CEO,01/07/2020
White Clark Dariaevich,League of Assassins,Soldier,16/07/2020
Cain Daniel Katerinaevich,Fantastic Four,Air Force Pilot,03/05/2019
Cho Peter Katerinaevich,League of Assassins,CEO,27/01/2017
Danvers Norman Svetlanaevich,SSR,Archer,05/09/2019
Osborn Ben Svetlanaevich,League of Assassins,Photographer,18/03/2023
White Tony Katerinaevich,Palmer Technologies,Private Investigator,08/11/2018
Allen Jason Dariaevich,League of Assassins,Agent,24/07/2017
Jones Ben Olgaevich,Daily Planet,Lawyer,29/10/2019
Watson Daniel Dariaevich,Gamma Research,IT Specialist,02/02/2019
Bishop Norman Svetlanaevich,S.H.I.E.L.D.,Air Force Pilot,12/12/2022
Stark Jason Nikolaevich,League of Assassins,Journalist,28/09/2021
Watson David Olgaevich,CatCo Worldwide Media,Private Investigator,06/02/2017
Todd Clark Petrovich,League of Assassins,Model,18/04/2022
Romanoff Daniel Ivanovich,Rand Enterprises,Soldier,13/10/2022
Smoak Ben Irinaevich,Queen Industries,CEO,04/02/2023
Cho Tony Sidorovich,Palmer Technologies,CEO,21/10/2022
Cain Clark Nataliaevich,Central City Police Department,Scientist,28/11/2018
Zor-El Tony Ivanovich,NASA,IT Specialist,18/05/2019
Jones Tony Petrovich,Rand Enterprises,Scientist,29/12/2023
Gale David Nataliaevich,S.H.I.E.L.D.,Photographer,20/08/2016
White Norman Nikolaevich,Fantastic Four,Air Force Pilot,18/09/2016
Reilly Walter Elenaevich,Oscorp Industries,Private Investigator,24/01/2019
Watson Barry Olgaevich,Wayne Enterprises,Soldier,21/11/2020
Murdock Walter Petrovich,SSR,Archer,01/09/2016
Queen Jason Nataliaevich,SSR,Scientist,23/10/2023
Queen Peter Ivanovich,Wayne Enterprises,Archer,25/10/2020
Cho Peter Maryevich,Alias Investigations,Archer,28/09/2023
Bishop Norman Nikolaevich,Daily Planet,IT Specialist,31/10/2023
Jones Walter Irinaevich,Alias Investigations,Journalist,10/07/2023
Osborn Walter Petrovich,Oscorp Industries,Model,21/08/2018
Kent Walter Svetlanaevich,Gamma Research,CEO,24/04/2020
White Tony Katerinaevich,Wayne Enterprises,Archer,18/04/2024
Maximoff Tony Svetlanaevich,Wayne Enterprises,Archer,05/08/2016
Maximoff Steve Maryevich,NASA,Soldier,11/07/2022
Maximoff Oliver Sidorovich,League of Assassins,Private Investigator,20/01/2019
Zor-El Bruce Tatianaevich,Gamma Research,Spy,20/02/2017
Zor-El Tony Nikolaevich,Stark Industries,CEO,30/07/2023
Lane Walter Sidorovich,Daily Planet,Photographer,14/01/2021
Queen Tony Tatianaevich,NASA,Archer,07/11/2018
Kent Peter Katerinaevich,CatCo Worldwide Media,Air Force Pilot,04/07/2018
Reilly Oliver Ivanovich,CatCo Worldwide Media,Reporter,29/11/2022
Kent Matt Dariaevich,Queen Industries,Soldier,09/01/2017
Watson Barry Olgaevich,League of Assassins,Spy,25/06/2020
Palpatine Norman Tatianaevich,Palmer Technologies,Private Investigator,12/08/2021
Maximoff Peter Sidorovich,Rand Enterprises,Lawyer,15/03/2023
Queen Ben Nataliaevich,SSR,Model,20/02/2017
